routine	key	size	epopenblas-omp1	epopenblas-omp4	parallel-blas-omp1	parallel-blas-omp4	migrated-serial	mig_par_omp1	mig_par_omp4	mig_ep_omp1	mig_ep_omp4
egemv	T/y2	256	2.1571	1.3737	1.9655	2.2185	1.9557	1.9557	2.1845	2.1997	2.1914
egemv	T/y2	512	2.1602	1.8923	2.2011	2.1995	2.2094	2.2094	2.1696	2.2118	2.1962
egemv	T/y2	1024	1.6349	1.6365	1.6728	1.6778	1.6803	1.6803	1.6852	1.6748	1.6633
egemv	T/y2	2048	1.6423	1.6036	1.6376	1.6244	1.6533	1.6533	1.6430	1.6532	1.6483
eger	-	128	1.1579	0.5215	1.1850	0.5229	1.2171	1.2171	1.2389	1.2340	1.2170
eger	-	256	1.2599	0.9240	1.2819	0.9351	1.2838	1.2838	1.2394	1.2509	1.2494
eger	-	512	1.2621	1.1419	1.2856	1.1587	1.2795	1.2795	1.2669	1.2916	1.2304
eger	-	1024	1.0774	1.0587	1.0940	1.0586	1.0843	1.0843	1.0846	1.0912	1.0911
eger	x-1	128	1.0775	0.5221	1.1004	1.0247	1.1064	1.1064	1.1091	1.1063	1.1007
eger	x-1	256	1.1169	0.9362	1.1063	1.1033	1.1069	1.1069	1.1213	1.1259	1.1243
eger	x-1	512	1.1254	1.1618	1.1246	1.1101	1.1269	1.1269	1.1281	1.1218	1.1237
eger	x-1	1024	0.9795	1.0543	0.9813	0.9775	0.9664	0.9664	0.9739	0.9765	0.9793
eger	x-1/y-1	128	1.0173	0.5222	1.1052	1.1072	1.0940	1.0940	1.1092	1.0987	1.0604
eger	x-1/y-1	256	1.1191	0.9017	1.1010	1.1248	1.1193	1.1193	1.1012	1.1216	1.0864
eger	x-1/y-1	512	1.1223	1.1429	1.1295	1.1299	1.1270	1.1270	1.1318	1.1293	1.1004
eger	x-1/y-1	1024	0.9785	1.0510	0.9708	0.9734	0.9814	0.9814	0.9788	0.9729	0.9793
eger	x-1/y2	128	1.0795	0.5340	1.1051	1.1051	1.0985	1.0985	1.1092	1.1028	1.1021
eger	x-1/y2	256	1.1186	0.9380	1.1058	1.0824	1.1237	1.1237	1.1090	1.1234	1.1235
eger	x-1/y2	512	1.1279	1.1675	1.1330	1.1333	1.1298	1.1298	1.1290	1.1274	1.1299
eger	x-1/y2	1024	0.9795	1.0336	0.9806	0.9598	0.9774	0.9774	0.9819	0.9709	0.9753
eger	x2	128	1.0061	0.5318	1.0656	1.1026	1.1101	1.1101	1.1099	1.1088	1.0022
eger	x2	256	1.1170	0.9279	1.1246	1.1233	1.1244	1.1244	1.1258	1.1233	1.1224
eger	x2	512	1.1229	1.1582	1.1221	1.1226	1.1281	1.1281	1.1238	1.1158	1.1222
eger	x2	1024	0.9809	1.0548	0.9747	0.9785	0.9730	0.9730	0.9773	0.9800	0.9778
eger	x2/y-1	128	1.0315	0.5312	1.1049	1.1052	1.1087	1.1087	1.1099	1.0610	1.1041
eger	x2/y-1	256	1.0685	0.9294	1.1260	1.1244	1.1209	1.1209	1.1138	1.0872	1.0892
eger	x2/y-1	512	1.1287	1.1382	1.1230	1.1205	1.1243	1.1243	1.1293	1.1258	1.1005
eger	x2/y-1	1024	0.9761	1.0463	0.9751	0.9764	0.9759	0.9759	0.9752	0.9788	0.9750
eger	x2/y2	128	1.0738	0.5427	1.1042	1.0827	1.1041	1.1041	1.0878	1.1040	1.1050
eger	x2/y2	256	1.1178	0.9399	1.1262	1.1223	1.1244	1.1244	1.1245	1.1221	1.1259
eger	x2/y2	512	1.1273	1.1645	1.0931	1.1254	1.1248	1.1248	1.1117	1.1290	1.1316
eger	x2/y2	1024	0.9560	1.0535	0.9633	0.9727	0.9749	0.9749	0.9815	0.9770	0.9806
eger	y-1	128	1.1915	0.5235	1.2434	1.2556	1.2604	1.2604	1.2605	1.2323	1.2489
eger	y-1	256	1.2238	0.9273	1.2798	1.2768	1.2688	1.2688	1.2810	1.2487	1.2269
eger	y-1	512	1.2831	1.1387	1.2777	1.2788	1.2870	1.2870	1.2874	1.2857	1.2828
eger	y-1	1024	1.0781	1.0464	1.0786	1.0780	1.0784	1.0784	1.0815	1.0860	1.0814
eger	y2	128	1.2148	0.5531	1.1641	1.2488	1.2322	1.2322	1.2498	1.2601	1.2502
eger	y2	256	1.2703	0.9484	1.2789	1.2612	1.2835	1.2835	1.2786	1.2785	1.2787
eger	y2	512	1.2819	1.1625	1.2888	1.2865	1.2851	1.2851	1.2883	1.2856	1.2905
eger	y2	1024	1.0763	1.0297	1.0838	1.0655	1.0849	1.0849	1.0784	1.0751	1.0804
erot	-	64	1.9353	1.8946	1.8451	1.8453	1.8446	1.8446	1.8466	1.8473	1.8051
erot	-	128	1.9990	1.9568	1.8856	1.8846	1.8832	1.8832	1.8828	1.2092	1.8419
erot	-	256	2.0564	1.5452	1.9256	1.9253	1.9240	1.9240	1.8646	1.9240	1.8821
erot	-	512	2.0874	2.0422	1.7105	1.9459	1.9453	1.9453	1.9454	1.5963	1.6992
erot	-	1024	1.9355	2.0548	1.8320	1.9118	1.8343	1.8343	1.8523	1.9543	1.8020
erot	-	2048	2.0154	1.9938	1.4528	1.8302	1.7970	1.7970	1.8016	1.8843	1.8016
erot	-	4096	1.9912	2.0337	1.7278	1.8325	1.8076	1.8076	1.9038	1.9154	1.8908
erot	-	16384	2.0251	1.1708	1.8978	1.9061	1.9171	1.9171	1.9541	1.9594	1.9322
erot	-	65536	2.0777	1.7341	1.9073	1.9431	1.9422	1.9422	1.9093	1.9155	1.9481
erotg	-	200	0.5855	0.6019	0.6954	0.6921	0.5785	0.5785	0.5787	0.5841	0.5841
erotm	-	64	1.1023	1.2068	1.3008	1.3002	1.2964	1.2964	1.2982	0.9328	1.2102
erotm	-	128	1.2756	1.1750	1.3401	1.3399	1.3391	1.3391	1.3399	1.2808	1.2483
erotm	-	256	1.3125	1.2826	1.0645	1.3751	1.3718	1.3718	1.3748	1.3131	1.2833
erotm	-	512	1.1488	1.3013	1.3934	1.2237	1.3794	1.3794	1.3920	1.3315	1.2897
erotm	-	1024	1.2416	1.2895	1.4016	1.2883	1.2678	1.2678	1.2746	1.2898	1.3089
erotm	-	2048	1.2840	1.3171	1.3568	1.3221	1.3497	1.3497	1.3602	1.2956	1.2861
erotm	-	4096	1.3173	1.3048	1.3239	1.3322	1.3405	1.3405	1.2095	1.3146	1.3297
erotm	-	16384	1.3071	0.7396	1.3204	1.3583	1.3669	1.3669	1.4029	1.3453	1.3747
erotm	-	65536	1.3241	1.0917	1.3779	1.3868	1.3912	1.3912	1.3538	1.3158	1.3961
erotmg	-	200	0.2184	0.7339	0.7597	0.7402	0.6648	0.6648	0.6669	0.6705	0.6720
esbmv	L	128	1.8382	1.8424	1.7445	1.8271	1.7717	1.7717	1.8350	1.8372	1.8371
esbmv	L	256	1.8000	0.3908	1.7801	1.7801	1.7895	1.7895	1.7901	1.7872	1.7901
esbmv	L	512	1.7765	0.5894	1.7355	1.7583	1.7097	1.7097	1.7684	1.7669	1.7538
esbmv	L	1024	1.7490	0.8509	1.7401	1.6878	1.7559	1.7559	1.7569	1.7555	1.7434
esbmv	L/x-1	128	1.6396	1.6386	1.6040	1.6469	1.7562	1.7562	1.7951	1.7953	1.7949
esbmv	L/x-1	256	1.5958	0.3862	1.5683	1.5795	1.7102	1.7102	1.7489	1.7470	1.7485
esbmv	L/x-1	512	1.5760	0.5936	1.5492	1.5693	1.6597	1.6597	1.7133	1.7272	1.7273
esbmv	L/x-1	1024	1.5552	0.8323	1.5743	1.5657	1.7162	1.7162	1.7166	1.7094	1.7027
esbmv	L/x-1/y-1	128	1.6397	1.6395	1.6465	1.6459	1.8026	1.8026	1.7494	1.8032	1.7983
esbmv	L/x-1/y-1	256	1.5958	0.3808	1.6031	1.6056	1.7581	1.7581	1.7561	1.7572	1.7549
esbmv	L/x-1/y-1	512	1.5761	0.5868	1.5722	1.5849	1.7366	1.7366	1.7369	1.7369	1.6177
esbmv	L/x-1/y-1	1024	1.5648	0.8244	1.5393	1.5457	1.6838	1.6838	1.7221	1.7236	1.7151
esbmv	L/x-1/y2	128	1.6384	1.6385	1.6396	1.6500	1.7970	1.7970	1.7974	1.7969	1.7969
esbmv	L/x-1/y2	256	1.5960	0.3857	1.5945	1.5957	1.7542	1.7542	1.7582	1.7560	1.7486
esbmv	L/x-1/y2	512	1.5771	0.5877	1.5664	1.5770	1.7356	1.7356	1.7353	1.7330	1.7243
esbmv	L/x-1/y2	1024	1.5600	0.8343	1.5668	1.5670	1.7166	1.7166	1.7220	1.7230	1.7167
esbmv	L/x2	128	1.6387	1.6385	1.4599	1.6385	1.6768	1.6768	1.7951	1.7952	1.7954
esbmv	L/x2	256	1.5957	0.3846	1.5031	1.5830	1.7235	1.7235	1.7109	1.7488	1.7502
esbmv	L/x2	512	1.5248	0.5844	1.5765	1.5317	1.6607	1.6607	1.6903	1.7264	1.7129
esbmv	L/x2	1024	1.5501	0.8212	1.5346	1.5323	1.6788	1.6788	1.6789	1.7087	1.6663
esbmv	L/x2/y-1	128	1.6394	1.6385	1.6116	1.6109	1.7590	1.7590	1.7592	1.7985	1.7443
esbmv	L/x2/y-1	256	1.5960	0.3849	1.5702	1.5701	1.7179	1.7179	1.7152	1.7489	1.7568
esbmv	L/x2/y-1	512	1.5752	0.5863	1.5501	1.5470	1.6987	1.6987	1.6945	1.7286	1.7243
esbmv	L/x2/y-1	1024	1.5593	0.8178	1.5400	1.5187	1.6847	1.6847	1.6845	1.7232	1.7119
esbmv	L/x2/y2	128	1.6373	1.6388	1.6006	1.6029	1.7616	1.7616	1.7571	1.7970	1.7970
esbmv	L/x2/y2	256	1.4850	0.3838	1.5621	1.5599	1.7137	1.7137	1.7220	1.7569	1.7013
esbmv	L/x2/y2	512	1.5761	0.5909	1.5466	1.5454	1.6917	1.6917	1.6919	1.7379	1.7042
esbmv	L/x2/y2	1024	1.5552	0.8306	1.5322	1.5324	1.6873	1.6873	1.6854	1.7211	1.7164
esbmv	L/y-1	128	1.6389	1.6388	1.5944	1.5672	1.8028	1.8028	1.7157	1.8029	1.7959
esbmv	L/y-1	256	1.5962	0.3752	1.5649	1.6046	1.6289	1.6289	1.7518	1.7525	1.7601
esbmv	L/y-1	512	1.5753	0.5973	1.5840	1.5841	1.7355	1.7355	1.7338	1.7363	1.7018
esbmv	L/y-1	1024	1.5594	0.8476	1.5006	1.5091	1.7239	1.7239	1.7224	1.7218	1.7115
esbmv	L/y2	128	1.6382	1.6357	1.6412	1.6389	1.7967	1.7967	1.7968	1.7964	1.7962
esbmv	L/y2	256	1.5936	0.3896	1.5965	1.4777	1.7581	1.7581	1.7313	1.7544	1.7564
esbmv	L/y2	512	1.5748	0.5941	1.5777	1.5772	1.7320	1.7320	1.7329	1.7378	1.6928
esbmv	L/y2	1024	1.5547	0.8529	1.5562	1.3524	1.7212	1.7212	1.6516	1.7172	1.7203
esbmv	U	128	1.7861	1.8246	1.8129	1.8671	1.8059	1.8059	1.8567	1.7716	1.8021
esbmv	U	256	1.7731	0.3660	1.6582	1.7652	1.6923	1.6923	1.7567	1.7091	1.5581
esbmv	U	512	1.7391	0.5610	1.7545	1.7742	1.7518	1.7518	1.7551	1.7144	1.5876
esbmv	U	1024	1.7440	0.8324	1.7473	1.7461	1.7448	1.7448	1.7488	1.6539	1.7719
esbmv	U/x-1	128	1.7184	1.7184	1.3785	1.3916	1.8246	1.8246	1.8090	1.8654	1.8649
esbmv	U/x-1	256	1.6676	0.3822	1.6285	1.6138	1.7874	1.7874	1.7828	1.7604	1.8135
esbmv	U/x-1	512	1.6462	0.5836	1.6063	1.6369	1.7512	1.7512	1.7476	1.7903	1.7625
esbmv	U/x-1	1024	1.6224	0.8267	1.6255	1.5676	1.7708	1.7708	1.6802	1.7708	1.7703
esbmv	U/x-1/y-1	128	1.7169	1.7164	1.7024	1.7029	1.8735	1.8735	1.8737	1.8769	1.8769
esbmv	U/x-1/y-1	256	1.6676	0.3711	1.6569	1.6556	1.8229	1.8229	1.8239	1.8249	1.5370
esbmv	U/x-1/y-1	512	1.6453	0.5892	1.6255	1.6365	1.7995	1.7995	1.7988	1.7996	1.7572
esbmv	U/x-1/y-1	1024	1.6268	0.8108	1.4775	1.6174	1.7576	1.7576	1.7775	1.7880	1.7789
esbmv	U/x-1/y2	128	1.7174	1.7194	1.7053	1.6146	1.8665	1.8665	1.8736	1.8704	1.8699
esbmv	U/x-1/y2	256	1.6689	0.3778	1.6582	1.6348	1.8198	1.8198	1.8172	1.8189	1.7897
esbmv	U/x-1/y2	512	1.6452	0.5775	1.6260	1.6316	1.7970	1.7970	1.7908	1.8018	1.7741
esbmv	U/x-1/y2	1024	1.5707	0.8091	1.6249	1.6187	1.7767	1.7767	1.7780	1.7502	1.7812
esbmv	U/x2	128	1.6051	1.7153	1.6684	1.7058	1.8247	1.8247	1.8653	1.7433	1.8653
esbmv	U/x2	256	1.5590	0.3813	1.6225	1.6581	1.7742	1.7742	1.8147	1.6958	1.8158
esbmv	U/x2	512	1.5379	0.5806	1.5971	1.5953	1.7514	1.7514	1.7774	1.6735	1.7579
esbmv	U/x2	1024	1.5262	0.8180	1.6250	1.6245	1.7684	1.7684	1.7774	1.6399	1.7631
esbmv	U/x2/y-1	128	1.6037	1.7163	1.7034	1.7034	1.8663	1.8663	1.8666	1.7547	1.8518
esbmv	U/x2/y-1	256	1.5591	0.3836	1.6579	1.6566	1.8246	1.8246	1.8183	1.6991	1.8238
esbmv	U/x2/y-1	512	1.6051	0.5819	1.6364	1.6360	1.7779	1.7779	1.7927	1.7974	1.7636
esbmv	U/x2/y-1	1024	1.6248	0.7812	1.6250	1.6137	1.7766	1.7766	1.7853	1.7696	1.7184
esbmv	U/x2/y2	128	1.6018	1.7189	1.7058	1.7068	1.8664	1.8664	1.8671	1.7330	1.8663
esbmv	U/x2/y2	256	1.5554	0.3797	1.6567	1.6568	1.8218	1.8218	1.8219	1.6987	1.8230
esbmv	U/x2/y2	512	1.5358	0.5743	1.6367	1.6251	1.7926	1.7926	1.7933	1.6780	1.7655
esbmv	U/x2/y2	1024	1.5259	0.8152	1.6253	1.5817	1.7697	1.7697	1.7837	1.6662	1.7611
esbmv	U/y-1	128	1.6789	1.6772	1.6706	1.7028	1.8254	1.8254	1.8657	1.8244	1.8356
esbmv	U/y-1	256	1.6314	0.3800	1.6212	1.6539	1.7803	1.7803	1.8159	1.7854	1.7740
esbmv	U/y-1	512	1.6095	0.5814	1.6007	1.6249	1.7544	1.7544	1.7950	1.7149	1.7591
esbmv	U/y-1	1024	1.5257	0.8259	1.5892	1.6190	1.7461	1.7461	1.7843	1.6703	1.7769
esbmv	U/y2	128	1.6198	1.7151	1.6676	1.6593	1.8259	1.8259	1.8107	1.8295	1.8657
esbmv	U/y2	256	1.6326	0.3806	1.6231	1.6571	1.7812	1.7812	1.8177	1.7830	1.7839
esbmv	U/y2	512	1.6094	0.5831	1.6011	1.6227	1.7584	1.7584	1.7931	1.7526	1.7579
esbmv	U/y2	1024	1.5979	0.8294	1.5898	1.6121	1.7434	1.7434	1.7824	1.7432	1.7431
escal	-	64	0.7177	0.7115	0.6861	0.6997	0.6776	0.6776	0.6959	0.7117	0.7086
escal	-	128	0.7864	0.7870	0.7449	0.7615	0.7404	0.7404	0.7579	0.7743	0.7749
escal	-	256	0.8271	0.8285	0.7773	0.7950	0.5453	0.5453	0.7935	0.8119	0.8114
escal	-	512	0.8505	0.8504	0.7890	0.6056	0.7881	0.7881	0.8056	0.8235	0.5851
escal	-	1024	0.6944	0.8578	0.8009	0.8190	0.6948	0.6948	0.8181	0.8365	0.8363
escal	-	2048	0.7791	0.8346	0.8059	0.8237	0.7558	0.7558	0.7512	0.8422	0.7557
escal	-	4096	0.8276	0.8257	0.7525	0.6951	0.7787	0.7787	0.7948	0.8050	0.7653
escal	-	16384	0.8114	0.2855	0.7807	0.7787	0.7943	0.7943	0.7179	0.8053	0.7889
escal	-	65536	0.8518	0.5639	0.8193	0.8203	0.8284	0.8284	0.8151	0.8238	0.8096
espmv	L	128	1.7170	1.7312	1.8998	1.7557	1.8852	1.8852	1.7700	1.8972	1.8959
espmv	L	256	1.7711	1.2653	1.9704	1.7965	1.9534	1.9534	1.7859	1.9607	1.9552
espmv	L	512	1.7861	1.7076	1.9707	1.8533	1.9861	1.9861	1.8650	1.9836	1.9890
espmv	L	1024	1.7832	1.8648	1.9716	1.9336	1.9653	1.9653	1.9629	1.9632	1.9753
espmv	L/x-1	128	1.5756	1.4697	1.7057	1.6908	1.8800	1.8800	1.8784	1.8810	1.7313
espmv	L/x-1	256	1.5821	1.4755	1.7572	1.7648	1.9458	1.9458	1.9452	1.9450	1.8320
espmv	L/x-1	512	1.6184	1.5232	1.7765	1.7874	1.9412	1.9412	1.9862	1.9671	1.8908
espmv	L/x-1	1024	1.6171	1.6240	1.7686	1.7561	1.9536	1.9536	1.7804	1.9626	1.9565
espmv	L/x-1/y-1	128	1.5647	1.5767	1.7060	1.7050	1.8808	1.8808	1.8797	1.8801	1.8801
espmv	L/x-1/y-1	256	1.6161	1.6161	1.7513	1.7649	1.9396	1.9396	1.9270	1.9158	1.9087
espmv	L/x-1/y-1	512	1.6362	1.6359	1.7784	1.7895	1.9604	1.9604	1.9777	1.9732	1.9660
espmv	L/x-1/y-1	1024	1.6216	1.5856	1.7821	1.7220	1.8763	1.8763	1.9095	1.9585	1.9581
espmv	L/x-1/y2	128	1.5761	1.5759	1.7060	1.5937	1.8623	1.8623	1.7565	1.8656	1.8796
espmv	L/x-1/y2	256	1.6132	1.5900	1.6881	1.6481	1.9263	1.9263	1.8220	1.9268	1.9441
espmv	L/x-1/y2	512	1.6285	1.6108	1.7432	1.7886	1.9604	1.9604	1.9773	1.9827	1.9829
espmv	L/x-1/y2	1024	1.6193	1.6186	1.7735	1.7719	1.9638	1.9638	1.9520	1.9480	1.9666
espmv	L/x2	128	1.5771	1.5762	1.5859	1.6549	1.7522	1.7522	1.8400	1.8819	1.8804
espmv	L/x2	256	1.6107	1.6136	1.5734	1.6847	1.8273	1.8273	1.8813	1.9501	1.9333
espmv	L/x2	512	1.6210	1.6194	1.6643	1.7002	1.9196	1.9196	1.9235	1.9658	1.9685
espmv	L/x2	1024	1.6193	1.6218	1.7765	1.7834	1.9572	1.9572	1.9480	1.9661	1.9502
espmv	L/x2/y-1	128	1.5763	1.5767	1.7050	1.7042	1.8786	1.8786	1.8782	1.8808	1.8807
espmv	L/x2/y-1	256	1.5377	1.6136	1.7579	1.7645	1.9408	1.9408	1.9406	1.9491	1.9452
espmv	L/x2/y-1	512	1.6343	1.6353	1.7857	1.7942	1.9601	1.9601	1.9824	1.9812	1.9682
espmv	L/x2/y-1	1024	1.6154	1.6168	1.7523	1.7778	1.9046	1.9046	1.9499	1.9658	1.8199
espmv	L/x2/y2	128	1.5718	1.5760	1.7032	1.7038	1.8634	1.8634	1.8772	1.8804	1.8639
espmv	L/x2/y2	256	1.6049	1.6129	1.7613	1.7608	1.9394	1.9394	1.9397	1.8923	1.9397
espmv	L/x2/y2	512	1.6360	1.6315	1.7813	1.7903	1.9540	1.9540	1.9808	1.9815	1.9833
espmv	L/x2/y2	1024	1.5747	1.6165	1.7752	1.7729	1.9612	1.9612	1.9496	1.8957	1.9141
espmv	L/y-1	128	1.5769	1.5654	1.7047	1.7041	1.8798	1.8798	1.8802	1.8817	1.8796
espmv	L/y-1	256	1.6050	1.6161	1.7577	1.7577	1.9492	1.9492	1.9338	1.9222	1.9009
espmv	L/y-1	512	1.6271	1.6302	1.7920	1.7958	1.9700	1.9700	1.9842	1.9565	1.9318
espmv	L/y-1	1024	1.5989	1.6075	1.7746	1.7712	1.8840	1.8840	1.9270	1.9422	1.9535
espmv	L/y2	128	1.5770	1.5661	1.7051	1.7046	1.8780	1.8780	1.8786	1.8792	1.8800
espmv	L/y2	256	1.6132	1.5803	1.7611	1.7610	1.8974	1.8974	1.9480	1.9441	1.9108
espmv	L/y2	512	1.6361	1.6011	1.7608	1.7792	1.9469	1.9469	1.9766	1.9742	1.9492
espmv	L/y2	1024	1.6289	1.6130	1.7782	1.7717	1.9628	1.9628	1.9599	1.9524	1.9524
espmv	U	128	1.5256	1.6488	1.8341	1.8326	1.7864	1.7864	1.7962	1.7575	1.8378
espmv	U	256	1.6708	1.1490	1.8764	1.8672	1.8999	1.8999	1.8763	1.8792	1.9353
espmv	U	512	1.7196	1.5596	1.8624	1.8944	1.8739	1.8739	1.9718	1.9121	1.9461
espmv	U	1024	1.7827	1.6239	1.9765	1.9800	1.9692	1.9692	1.9594	1.9639	1.9333
espmv	U/x-1	128	1.5860	1.5755	1.7179	1.6920	1.9227	1.9227	1.9204	1.9124	1.9119
espmv	U/x-1	256	1.6186	1.6187	1.7790	1.7782	1.9626	1.9626	1.9625	1.9683	1.9648
espmv	U/x-1	512	1.6343	1.6220	1.7778	1.8012	1.9984	1.9984	1.9677	1.9318	1.9900
espmv	U/x-1	1024	1.6035	1.6257	1.7824	1.7864	1.8835	1.8835	1.9641	1.9611	1.9673
espmv	U/x-1/y-1	128	1.5870	1.5867	1.7181	1.7318	1.9201	1.9201	1.9186	1.9112	1.8948
espmv	U/x-1/y-1	256	1.6121	1.5911	1.7786	1.7743	1.9658	1.9658	1.9656	1.9659	1.9683
espmv	U/x-1/y-1	512	1.6284	1.6391	1.7843	1.7910	1.9930	1.9930	1.9837	1.9716	1.9890
espmv	U/x-1/y-1	1024	1.6247	1.6225	1.7512	1.7864	1.9548	1.9548	1.9572	1.9688	1.9586
espmv	U/x-1/y2	128	1.5865	1.5655	1.6941	1.7300	1.8592	1.8592	1.8811	1.9093	1.8939
espmv	U/x-1/y2	256	1.6124	1.5841	1.7400	1.7792	1.9231	1.9231	1.9680	1.9017	1.9495
espmv	U/x-1/y2	512	1.6385	1.5867	1.7164	1.8019	1.9209	1.9209	1.9911	1.9820	1.9548
espmv	U/x-1/y2	1024	1.6242	1.6209	1.7771	1.7849	1.9641	1.9641	1.9640	1.9223	1.9673
espmv	U/x2	128	1.4903	1.5860	1.7308	1.7308	1.9057	1.9057	1.9199	1.8508	1.9116
espmv	U/x2	256	1.6217	1.6157	1.7786	1.7755	1.8751	1.8751	1.9671	1.9648	1.9596
espmv	U/x2	512	1.5854	1.6005	1.7869	1.7838	1.9943	1.9943	1.9654	1.9126	1.9418
espmv	U/x2	1024	1.6249	1.6232	1.7765	1.7821	1.9490	1.9490	1.9674	1.9612	1.9727
espmv	U/x2/y-1	128	1.5870	1.5871	1.7327	1.7314	1.9198	1.9198	1.9195	1.8966	1.9110
espmv	U/x2/y-1	256	1.6180	1.6218	1.7789	1.7682	1.9651	1.9651	1.9667	1.9670	1.9683
espmv	U/x2/y-1	512	1.6273	1.6369	1.7856	1.7892	1.9903	1.9903	1.9884	1.9863	1.9898
espmv	U/x2/y-1	1024	1.6209	1.6216	1.7771	1.7744	1.9698	1.9698	1.9416	1.9614	1.9694
espmv	U/x2/y2	128	1.5861	1.5749	1.7308	1.6674	1.9192	1.9192	1.8708	1.9106	1.9109
espmv	U/x2/y2	256	1.5870	1.6160	1.7684	1.7786	1.9700	1.9700	1.9606	1.9642	1.9681
espmv	U/x2/y2	512	1.3076	1.6393	1.7838	1.7900	1.9900	1.9900	1.9397	1.3291	1.9850
espmv	U/x2/y2	1024	1.6054	1.6116	1.7781	1.7439	1.9725	1.9725	1.9559	1.9635	1.9610
espmv	U/y-1	128	1.5759	1.5759	1.7323	1.7308	1.9206	1.9206	1.9210	1.8948	1.9098
espmv	U/y-1	256	1.6190	1.6219	1.7753	1.7783	1.9210	1.9210	1.9577	1.9634	1.9595
espmv	U/y-1	512	1.6166	1.6399	1.7818	1.7963	1.9765	1.9765	1.9687	1.9936	1.9757
espmv	U/y-1	1024	1.6194	1.6266	1.7702	1.7177	1.9711	1.9711	1.9496	1.9704	1.9065
espmv	U/y2	128	1.5846	1.5744	1.7294	1.7164	1.9188	1.9188	1.9185	1.9093	1.9095
espmv	U/y2	256	1.6186	1.6130	1.7581	1.7755	1.9231	1.9231	1.9614	1.9684	1.9606
espmv	U/y2	512	1.6170	1.6397	1.7833	1.8001	1.9886	1.9886	1.9657	1.9852	1.9793
espmv	U/y2	1024	1.6181	1.6239	1.7754	1.7868	1.9769	1.9769	1.9404	1.9746	1.9657
espr	L	128	1.0917	1.0892	1.0335	0.3231	1.0755	1.0755	1.0679	1.0662	1.0537
espr	L	256	1.1124	0.6967	1.1016	0.6624	1.1079	1.1079	1.1063	1.1032	1.0942
espr	L	512	1.1295	0.9661	1.1255	0.9582	1.1271	1.1271	1.1266	1.1255	1.1225
espr	L	1024	0.9752	0.9289	0.9809	0.9340	0.9737	0.9737	0.9778	0.9755	0.9760
espr	L/x-1	128	1.0801	1.0822	1.0718	1.0571	1.0663	1.0663	0.9850	1.0640	1.0656
espr	L/x-1	256	1.1164	1.1042	1.1096	1.1081	1.1072	1.1072	1.1094	1.1069	1.0692
espr	L/x-1	512	1.0393	1.1287	1.1001	1.1234	1.1164	1.1164	1.1179	1.0494	1.1224
espr	L/x-1	1024	0.9680	0.9792	0.9597	0.9836	0.9517	0.9517	0.9830	0.9552	0.9812
espr	L/x2	128	1.0842	1.0800	0.9739	1.0579	1.0316	1.0316	1.0485	1.0629	1.0660
espr	L/x2	256	1.0764	1.1033	1.1000	1.1045	1.0957	1.0957	1.1021	1.1041	1.1017
espr	L/x2	512	1.1263	1.1290	1.1136	1.1165	1.1244	1.1244	1.1145	1.1193	1.1083
espr	L/x2	1024	0.9804	0.9792	0.9753	0.9800	0.9667	0.9667	0.9807	0.9760	0.9751
espr	U	128	1.1064	1.1228	1.1986	0.3219	1.1430	1.1430	1.1642	1.1165	1.1121
espr	U	256	1.1534	0.6671	1.2516	0.6882	1.2465	1.2465	1.2488	1.2334	1.2075
espr	U	512	1.2512	0.9207	1.2883	0.9496	1.2740	1.2740	1.2560	1.2025	1.2291
espr	U	1024	1.0682	0.9350	1.0941	0.9344	1.0953	1.0953	1.0934	1.0867	1.0971
espr	U/x-1	128	1.0678	1.0729	1.0241	1.0836	0.9327	0.9327	1.0846	1.0867	1.0878
espr	U/x-1	256	1.0981	1.1060	1.0606	1.1107	1.0645	1.0645	1.1041	1.1131	1.0835
espr	U/x-1	512	1.1257	1.1298	1.0823	1.1116	1.1246	1.1246	1.1147	1.1304	1.0731
espr	U/x-1	1024	0.9736	0.9722	0.9769	0.9771	0.9702	0.9702	0.9706	0.9733	0.9692
espr	U/x2	128	1.0678	1.0779	1.0707	1.0825	1.0842	1.0842	1.0880	1.0859	1.0553
espr	U/x2	256	1.1063	1.1161	1.1142	1.1112	1.1094	1.1094	1.1193	1.1027	1.1156
espr	U/x2	512	1.1267	1.1225	1.1140	1.1215	1.1261	1.1261	1.1288	1.1068	1.1280
espr	U/x2	1024	0.9670	0.9718	0.9790	0.9805	0.9572	0.9572	0.9762	0.9772	0.9633
espr2	L	128	1.7521	1.7382	1.5933	0.5870	1.6798	1.6798	1.7169	1.7242	1.7088
espr2	L	256	1.7887	1.1896	1.7527	1.1893	1.7674	1.7674	1.7727	1.7706	1.7181
espr2	L	512	1.7980	1.5290	1.7903	1.5589	1.7993	1.7993	1.7613	1.7945	1.7916
espr2	L	1024	1.6141	1.5553	1.6125	1.5501	1.5747	1.5747	1.6128	1.5994	1.5850
espr2	L/x-1/y-1	128	1.7209	1.7192	1.7201	1.7092	1.5809	1.5809	1.7378	1.7416	1.7425
espr2	L/x-1/y-1	256	1.7727	1.7699	1.7725	1.7706	1.7644	1.7644	1.7829	1.7805	1.7809
espr2	L/x-1/y-1	512	1.7753	1.7962	1.7619	1.7943	1.7860	1.7860	1.8007	1.7919	1.7952
