run_id	run_binary	omp	taskset	routine	key	size	iters	subject_GFs	migrated_GFs
epopenblas-omp1	ep_	1	0	ytbsv	LTU/x2	512	5	0.0463	0.0441
epopenblas-omp1	ep_	1	0	ytbsv	LTU/x2	1024	5	0.0198	0.0197
epopenblas-omp1	ep_	1	0	ytbsv	LTU/x-1	128	5	3.4801	3.2326
epopenblas-omp1	ep_	1	0	ytbsv	LTU/x-1	256	5	3.2726	2.2634
epopenblas-omp1	ep_	1	0	ytbsv	LTU/x-1	512	5	0.0459	0.0463
epopenblas-omp1	ep_	1	0	ytbsv	LTU/x-1	1024	5	0.0195	0.0195
epopenblas-omp1	ep_	1	0	ytbsv	LCN	128	5	2.9608	2.9074
epopenblas-omp1	ep_	1	0	ytbsv	LCN	256	5	2.8176	2.7778
epopenblas-omp1	ep_	1	0	ytbsv	LCN	512	5	0.0549	0.0548
epopenblas-omp1	ep_	1	0	ytbsv	LCN	1024	5	0.0200	0.0199
epopenblas-omp1	ep_	1	0	ytbsv	LCN/x2	128	5	2.7254	2.9247
epopenblas-omp1	ep_	1	0	ytbsv	LCN/x2	256	5	2.7752	2.7649
epopenblas-omp1	ep_	1	0	ytbsv	LCN/x2	512	5	0.0548	0.0549
epopenblas-omp1	ep_	1	0	ytbsv	LCN/x2	1024	5	0.0199	0.0199
epopenblas-omp1	ep_	1	0	ytbsv	LCN/x-1	128	5	2.9349	2.9267
epopenblas-omp1	ep_	1	0	ytbsv	LCN/x-1	256	5	2.8087	2.8024
epopenblas-omp1	ep_	1	0	ytbsv	LCN/x-1	512	5	0.0548	0.0550
epopenblas-omp1	ep_	1	0	ytbsv	LCN/x-1	1024	5	0.0199	0.0199
epopenblas-omp1	ep_	1	0	ytbsv	LCU	128	5	3.3849	3.0232
epopenblas-omp1	ep_	1	0	ytbsv	LCU	256	5	3.2264	3.1381
epopenblas-omp1	ep_	1	0	ytbsv	LCU	512	5	0.0432	0.0462
epopenblas-omp1	ep_	1	0	ytbsv	LCU	1024	5	0.0197	0.0198
epopenblas-omp1	ep_	1	0	ytbsv	LCU/x2	128	5	3.3846	3.2659
epopenblas-omp1	ep_	1	0	ytbsv	LCU/x2	256	5	3.2364	3.1218
epopenblas-omp1	ep_	1	0	ytbsv	LCU/x2	512	5	0.0462	0.0462
epopenblas-omp1	ep_	1	0	ytbsv	LCU/x2	1024	5	0.0191	0.0193
epopenblas-omp1	ep_	1	0	ytbsv	LCU/x-1	128	5	3.2399	3.1265
epopenblas-omp1	ep_	1	0	ytbsv	LCU/x-1	256	5	3.0947	2.8471
epopenblas-omp1	ep_	1	0	ytbsv	LCU/x-1	512	5	0.0442	0.0443
epopenblas-omp1	ep_	1	0	ytbsv	LCU/x-1	1024	5	0.0198	0.0197
epopenblas-omp4	ep_	4	0	ytbsv	UNN	128	5	2.0851	2.1197
epopenblas-omp4	ep_	4	0	ytbsv	UNN	256	5	2.0239	2.0557
epopenblas-omp4	ep_	4	0	ytbsv	UNN	512	5	0.0652	0.0652
epopenblas-omp4	ep_	4	0	ytbsv	UNN	1024	5	0.0194	0.0195
epopenblas-omp4	ep_	4	0	ytbsv	UNN/x2	128	5	1.2675	2.2061
epopenblas-omp4	ep_	4	0	ytbsv	UNN/x2	256	5	2.0437	1.1886
epopenblas-omp4	ep_	4	0	ytbsv	UNN/x2	512	5	0.0657	0.0656
epopenblas-omp4	ep_	4	0	ytbsv	UNN/x2	1024	5	0.0191	0.0193
epopenblas-omp4	ep_	4	0	ytbsv	UNN/x-1	128	5	2.1097	2.2063
epopenblas-omp4	ep_	4	0	ytbsv	UNN/x-1	256	5	2.0450	2.1311
epopenblas-omp4	ep_	4	0	ytbsv	UNN/x-1	512	5	0.0644	0.0639
epopenblas-omp4	ep_	4	0	ytbsv	UNN/x-1	1024	5	0.0194	0.0195
epopenblas-omp4	ep_	4	0	ytbsv	UNU	128	5	2.2512	2.2652
epopenblas-omp4	ep_	4	0	ytbsv	UNU	256	5	2.1812	2.1963
epopenblas-omp4	ep_	4	0	ytbsv	UNU	512	5	0.0545	0.0537
epopenblas-omp4	ep_	4	0	ytbsv	UNU	1024	5	0.0196	0.0196
epopenblas-omp4	ep_	4	0	ytbsv	UNU/x2	128	5	2.2270	2.3714
epopenblas-omp4	ep_	4	0	ytbsv	UNU/x2	256	5	2.1582	2.2936
epopenblas-omp4	ep_	4	0	ytbsv	UNU/x2	512	5	0.0545	0.0549
epopenblas-omp4	ep_	4	0	ytbsv	UNU/x2	1024	5	0.0196	0.0197
epopenblas-omp4	ep_	4	0	ytbsv	UNU/x-1	128	5	2.2266	2.3701
epopenblas-omp4	ep_	4	0	ytbsv	UNU/x-1	256	5	2.1596	2.2982
epopenblas-omp4	ep_	4	0	ytbsv	UNU/x-1	512	5	0.0542	0.0546
epopenblas-omp4	ep_	4	0	ytbsv	UNU/x-1	1024	5	0.0196	0.0196
epopenblas-omp4	ep_	4	0	ytbsv	UTN	128	5	3.2752	3.0783
epopenblas-omp4	ep_	4	0	ytbsv	UTN	256	5	3.1464	2.9699
epopenblas-omp4	ep_	4	0	ytbsv	UTN	512	5	0.0512	0.0517
epopenblas-omp4	ep_	4	0	ytbsv	UTN	1024	5	0.0194	0.0196
epopenblas-omp4	ep_	4	0	ytbsv	UTN/x2	128	5	3.2597	3.1768
epopenblas-omp4	ep_	4	0	ytbsv	UTN/x2	256	5	3.1372	3.0619
epopenblas-omp4	ep_	4	0	ytbsv	UTN/x2	512	5	0.0519	0.0521
epopenblas-omp4	ep_	4	0	ytbsv	UTN/x2	1024	5	0.0197	0.0197
epopenblas-omp4	ep_	4	0	ytbsv	UTN/x-1	128	5	3.2671	3.1767
epopenblas-omp4	ep_	4	0	ytbsv	UTN/x-1	256	5	3.1377	3.0661
epopenblas-omp4	ep_	4	0	ytbsv	UTN/x-1	512	5	0.0512	0.0501
epopenblas-omp4	ep_	4	0	ytbsv	UTN/x-1	1024	5	0.0193	0.0195
epopenblas-omp4	ep_	4	0	ytbsv	UTU	128	5	3.7569	3.5776
epopenblas-omp4	ep_	4	0	ytbsv	UTU	256	5	3.4365	3.4746
epopenblas-omp4	ep_	4	0	ytbsv	UTU	512	5	0.0422	0.0423
epopenblas-omp4	ep_	4	0	ytbsv	UTU	1024	5	0.0196	0.0193
epopenblas-omp4	ep_	4	0	ytbsv	UTU/x2	128	5	3.7372	3.6745
epopenblas-omp4	ep_	4	0	ytbsv	UTU/x2	256	5	3.6074	3.5506
epopenblas-omp4	ep_	4	0	ytbsv	UTU/x2	512	5	0.0408	0.0427
epopenblas-omp4	ep_	4	0	ytbsv	UTU/x2	1024	5	0.0194	0.0196
epopenblas-omp4	ep_	4	0	ytbsv	UTU/x-1	128	5	3.7351	3.6814
epopenblas-omp4	ep_	4	0	ytbsv	UTU/x-1	256	5	3.6088	3.5549
epopenblas-omp4	ep_	4	0	ytbsv	UTU/x-1	512	5	0.0421	0.0428
epopenblas-omp4	ep_	4	0	ytbsv	UTU/x-1	1024	5	0.0192	0.0192
epopenblas-omp4	ep_	4	0	ytbsv	UCN	128	5	2.7500	2.8973
epopenblas-omp4	ep_	4	0	ytbsv	UCN	256	5	2.8729	2.8011
epopenblas-omp4	ep_	4	0	ytbsv	UCN	512	5	0.0518	0.0518
epopenblas-omp4	ep_	4	0	ytbsv	UCN	1024	5	0.0184	0.0192
epopenblas-omp4	ep_	4	0	ytbsv	UCN/x2	128	5	2.9846	2.9211
epopenblas-omp4	ep_	4	0	ytbsv	UCN/x2	256	5	2.8767	2.8203
epopenblas-omp4	ep_	4	0	ytbsv	UCN/x2	512	5	0.0517	0.0519
epopenblas-omp4	ep_	4	0	ytbsv	UCN/x2	1024	5	0.0194	0.0194
epopenblas-omp4	ep_	4	0	ytbsv	UCN/x-1	128	5	2.9726	2.9248
epopenblas-omp4	ep_	4	0	ytbsv	UCN/x-1	256	5	2.8815	2.8232
epopenblas-omp4	ep_	4	0	ytbsv	UCN/x-1	512	5	0.0517	0.0509
epopenblas-omp4	ep_	4	0	ytbsv	UCN/x-1	1024	5	0.0197	0.0197
epopenblas-omp4	ep_	4	0	ytbsv	UCU	128	5	3.3340	3.2999
epopenblas-omp4	ep_	4	0	ytbsv	UCU	256	5	3.0773	3.2001
epopenblas-omp4	ep_	4	0	ytbsv	UCU	512	5	0.0427	0.0426
epopenblas-omp4	ep_	4	0	ytbsv	UCU	1024	5	0.0195	0.0196
epopenblas-omp4	ep_	4	0	ytbsv	UCU/x2	128	5	3.3150	3.3175
epopenblas-omp4	ep_	4	0	ytbsv	UCU/x2	256	5	3.2171	3.2129
epopenblas-omp4	ep_	4	0	ytbsv	UCU/x2	512	5	0.0426	0.0427
epopenblas-omp4	ep_	4	0	ytbsv	UCU/x2	1024	5	0.0196	0.0194
epopenblas-omp4	ep_	4	0	ytbsv	UCU/x-1	128	5	3.3191	3.3187
epopenblas-omp4	ep_	4	0	ytbsv	UCU/x-1	256	5	3.2192	3.2123
epopenblas-omp4	ep_	4	0	ytbsv	UCU/x-1	512	5	0.0426	0.0427
epopenblas-omp4	ep_	4	0	ytbsv	UCU/x-1	1024	5	0.0197	0.0191
epopenblas-omp4	ep_	4	0	ytbsv	LNN	128	5	2.0731	2.0677
epopenblas-omp4	ep_	4	0	ytbsv	LNN	256	5	2.0141	2.0129
epopenblas-omp4	ep_	4	0	ytbsv	LNN	512	5	0.0519	0.0518
epopenblas-omp4	ep_	4	0	ytbsv	LNN	1024	5	0.0197	0.0196
epopenblas-omp4	ep_	4	0	ytbsv	LNN/x2	128	5	2.1939	2.1802
epopenblas-omp4	ep_	4	0	ytbsv	LNN/x2	256	5	2.1227	2.1221
epopenblas-omp4	ep_	4	0	ytbsv	LNN/x2	512	5	0.0517	0.0519
epopenblas-omp4	ep_	4	0	ytbsv	LNN/x2	1024	5	0.0198	0.0196
epopenblas-omp4	ep_	4	0	ytbsv	LNN/x-1	128	5	2.1921	2.0665
epopenblas-omp4	ep_	4	0	ytbsv	LNN/x-1	256	5	2.1308	2.1213
epopenblas-omp4	ep_	4	0	ytbsv	LNN/x-1	512	5	0.0521	0.0517
epopenblas-omp4	ep_	4	0	ytbsv	LNN/x-1	1024	5	0.0198	0.0198
epopenblas-omp4	ep_	4	0	ytbsv	LNU	128	5	2.2507	2.2326
epopenblas-omp4	ep_	4	0	ytbsv	LNU	256	5	2.1809	2.1039
epopenblas-omp4	ep_	4	0	ytbsv	LNU	512	5	0.0417	0.0436
epopenblas-omp4	ep_	4	0	ytbsv	LNU	1024	5	0.0196	0.0198
epopenblas-omp4	ep_	4	0	ytbsv	LNU/x2	128	5	2.3635	2.3524
epopenblas-omp4	ep_	4	0	ytbsv	LNU/x2	256	5	2.2922	2.2811
epopenblas-omp4	ep_	4	0	ytbsv	LNU/x2	512	5	0.0434	0.0442
epopenblas-omp4	ep_	4	0	ytbsv	LNU/x2	1024	5	0.0196	0.0198
epopenblas-omp4	ep_	4	0	ytbsv	LNU/x-1	128	5	2.3666	2.3552
epopenblas-omp4	ep_	4	0	ytbsv	LNU/x-1	256	5	2.2924	2.2822
epopenblas-omp4	ep_	4	0	ytbsv	LNU/x-1	512	5	0.0441	0.0440
epopenblas-omp4	ep_	4	0	ytbsv	LNU/x-1	1024	5	0.0199	0.0198
epopenblas-omp4	ep_	4	0	ytbsv	LTN	128	5	3.2868	3.0831
epopenblas-omp4	ep_	4	0	ytbsv	LTN	256	5	3.0991	2.9405
epopenblas-omp4	ep_	4	0	ytbsv	LTN	512	5	0.0546	0.0547
epopenblas-omp4	ep_	4	0	ytbsv	LTN	1024	5	0.0200	0.0199
epopenblas-omp4	ep_	4	0	ytbsv	LTN/x2	128	5	3.1673	3.0237
epopenblas-omp4	ep_	4	0	ytbsv	LTN/x2	256	5	2.8444	2.8337
epopenblas-omp4	ep_	4	0	ytbsv	LTN/x2	512	5	0.0546	0.0550
epopenblas-omp4	ep_	4	0	ytbsv	LTN/x2	1024	5	0.0194	0.0187
epopenblas-omp4	ep_	4	0	ytbsv	LTN/x-1	128	5	3.0519	2.9068
epopenblas-omp4	ep_	4	0	ytbsv	LTN/x-1	256	5	2.8336	2.7069
epopenblas-omp4	ep_	4	0	ytbsv	LTN/x-1	512	5	0.0547	0.0541
epopenblas-omp4	ep_	4	0	ytbsv	LTN/x-1	1024	5	0.0199	0.0198
epopenblas-omp4	ep_	4	0	ytbsv	LTU	128	5	3.7479	3.5569
epopenblas-omp4	ep_	4	0	ytbsv	LTU	256	5	3.4864	3.1975
epopenblas-omp4	ep_	4	0	ytbsv	LTU	512	5	0.0462	0.0462
epopenblas-omp4	ep_	4	0	ytbsv	LTU	1024	5	0.0197	0.0199
epopenblas-omp4	ep_	4	0	ytbsv	LTU/x2	128	5	3.7216	3.4682
epopenblas-omp4	ep_	4	0	ytbsv	LTU/x2	256	5	3.4641	3.2566
epopenblas-omp4	ep_	4	0	ytbsv	LTU/x2	512	5	0.0461	0.0461
epopenblas-omp4	ep_	4	0	ytbsv	LTU/x2	1024	5	0.0196	0.0198
epopenblas-omp4	ep_	4	0	ytbsv	LTU/x-1	128	5	3.7500	3.4890
epopenblas-omp4	ep_	4	0	ytbsv	LTU/x-1	256	5	3.4354	3.2281
epopenblas-omp4	ep_	4	0	ytbsv	LTU/x-1	512	5	0.0453	0.0463
epopenblas-omp4	ep_	4	0	ytbsv	LTU/x-1	1024	5	0.0198	0.0199
epopenblas-omp4	ep_	4	0	ytbsv	LCN	128	5	2.9581	2.9036
epopenblas-omp4	ep_	4	0	ytbsv	LCN	256	5	2.8223	2.7712
epopenblas-omp4	ep_	4	0	ytbsv	LCN	512	5	0.0550	0.0546
epopenblas-omp4	ep_	4	0	ytbsv	LCN	1024	5	0.0199	0.0200
epopenblas-omp4	ep_	4	0	ytbsv	LCN/x2	128	5	2.9275	2.7059
epopenblas-omp4	ep_	4	0	ytbsv	LCN/x2	256	5	2.7622	2.7467
epopenblas-omp4	ep_	4	0	ytbsv	LCN/x2	512	5	0.0546	0.0549
epopenblas-omp4	ep_	4	0	ytbsv	LCN/x2	1024	5	0.0199	0.0200
epopenblas-omp4	ep_	4	0	ytbsv	LCN/x-1	128	5	2.7224	2.9245
epopenblas-omp4	ep_	4	0	ytbsv	LCN/x-1	256	5	2.7447	2.7315
epopenblas-omp4	ep_	4	0	ytbsv	LCN/x-1	512	5	0.0541	0.0547
epopenblas-omp4	ep_	4	0	ytbsv	LCN/x-1	1024	5	0.0199	0.0200
epopenblas-omp4	ep_	4	0	ytbsv	LCU	128	5	3.3815	3.2801
epopenblas-omp4	ep_	4	0	ytbsv	LCU	256	5	3.0362	3.0645
epopenblas-omp4	ep_	4	0	ytbsv	LCU	512	5	0.0460	0.0462
epopenblas-omp4	ep_	4	0	ytbsv	LCU	1024	5	0.0198	0.0198
epopenblas-omp4	ep_	4	0	ytbsv	LCU/x2	128	5	3.3667	3.2548
epopenblas-omp4	ep_	4	0	ytbsv	LCU/x2	256	5	3.2022	3.0882
epopenblas-omp4	ep_	4	0	ytbsv	LCU/x2	512	5	0.0462	0.0456
epopenblas-omp4	ep_	4	0	ytbsv	LCU/x2	1024	5	0.0198	0.0195
epopenblas-omp4	ep_	4	0	ytbsv	LCU/x-1	128	5	3.3849	3.2733
epopenblas-omp4	ep_	4	0	ytbsv	LCU/x-1	256	5	3.1906	3.0751
epopenblas-omp4	ep_	4	0	ytbsv	LCU/x-1	512	5	0.0462	0.0460
epopenblas-omp4	ep_	4	0	ytbsv	LCU/x-1	1024	5	0.0197	0.0198
parallel-blas-omp1	par_	1	0	ytbsv	UNN	128	5	2.0581	2.1186
parallel-blas-omp1	par_	1	0	ytbsv	UNN	256	5	2.0008	2.0597
parallel-blas-omp1	par_	1	0	ytbsv	UNN	512	5	0.0637	0.0637
parallel-blas-omp1	par_	1	0	ytbsv	UNN	1024	5	0.0182	0.0182
parallel-blas-omp1	par_	1	0	ytbsv	UNN/x2	128	5	2.0493	2.0614
parallel-blas-omp1	par_	1	0	ytbsv	UNN/x2	256	5	1.9789	1.9912
parallel-blas-omp1	par_	1	0	ytbsv	UNN/x2	512	5	0.0656	0.0661
parallel-blas-omp1	par_	1	0	ytbsv	UNN/x2	1024	5	0.0195	0.0194
parallel-blas-omp1	par_	1	0	ytbsv	UNN/x-1	128	5	2.1930	2.2041
parallel-blas-omp1	par_	1	0	ytbsv	UNN/x-1	256	5	2.1180	2.1303
parallel-blas-omp1	par_	1	0	ytbsv	UNN/x-1	512	5	0.0646	0.0653
parallel-blas-omp1	par_	1	0	ytbsv	UNN/x-1	1024	5	0.0192	0.0195
parallel-blas-omp1	par_	1	0	ytbsv	UNU	128	5	2.2345	2.2631
parallel-blas-omp1	par_	1	0	ytbsv	UNU	256	5	2.1643	2.1931
parallel-blas-omp1	par_	1	0	ytbsv	UNU	512	5	0.0542	0.0540
parallel-blas-omp1	par_	1	0	ytbsv	UNU	1024	5	0.0196	0.0197
parallel-blas-omp1	par_	1	0	ytbsv	UNU/x2	128	5	2.3645	2.3714
parallel-blas-omp1	par_	1	0	ytbsv	UNU/x2	256	5	2.2875	2.2944
parallel-blas-omp1	par_	1	0	ytbsv	UNU/x2	512	5	0.0550	0.0546
parallel-blas-omp1	par_	1	0	ytbsv	UNU/x2	1024	5	0.0197	0.0197
parallel-blas-omp1	par_	1	0	ytbsv	UNU/x-1	128	5	2.3653	2.3726
parallel-blas-omp1	par_	1	0	ytbsv	UNU/x-1	256	5	2.2905	2.2964
parallel-blas-omp1	par_	1	0	ytbsv	UNU/x-1	512	5	0.0545	0.0546
parallel-blas-omp1	par_	1	0	ytbsv	UNU/x-1	1024	5	0.0197	0.0197
parallel-blas-omp1	par_	1	0	ytbsv	UTN	128	5	3.1188	3.0853
parallel-blas-omp1	par_	1	0	ytbsv	UTN	256	5	3.0120	2.9831
parallel-blas-omp1	par_	1	0	ytbsv	UTN	512	5	0.0510	0.0516
parallel-blas-omp1	par_	1	0	ytbsv	UTN	1024	5	0.0196	0.0190
parallel-blas-omp1	par_	1	0	ytbsv	UTN/x2	128	5	3.2451	3.1702
parallel-blas-omp1	par_	1	0	ytbsv	UTN/x2	256	5	3.1484	3.0659
parallel-blas-omp1	par_	1	0	ytbsv	UTN/x2	512	5	0.0519	0.0516
parallel-blas-omp1	par_	1	0	ytbsv	UTN/x2	1024	5	0.0193	0.0193
parallel-blas-omp1	par_	1	0	ytbsv	UTN/x-1	128	5	3.1797	3.1074
parallel-blas-omp1	par_	1	0	ytbsv	UTN/x-1	256	5	3.0802	3.0026
parallel-blas-omp1	par_	1	0	ytbsv	UTN/x-1	512	5	0.0518	0.0520
parallel-blas-omp1	par_	1	0	ytbsv	UTN/x-1	1024	5	0.0197	0.0198
parallel-blas-omp1	par_	1	0	ytbsv	UTU	128	5	3.5824	3.5838
parallel-blas-omp1	par_	1	0	ytbsv	UTU	256	5	3.4844	3.4667
parallel-blas-omp1	par_	1	0	ytbsv	UTU	512	5	0.0425	0.0425
parallel-blas-omp1	par_	1	0	ytbsv	UTU	1024	5	0.0195	0.0194
parallel-blas-omp1	par_	1	0	ytbsv	UTU/x2	128	5	3.7339	3.6786
parallel-blas-omp1	par_	1	0	ytbsv	UTU/x2	256	5	3.5967	3.5330
parallel-blas-omp1	par_	1	0	ytbsv	UTU/x2	512	5	0.0425	0.0425
parallel-blas-omp1	par_	1	0	ytbsv	UTU/x2	1024	5	0.0196	0.0195
parallel-blas-omp1	par_	1	0	ytbsv	UTU/x-1	128	5	3.7405	2.1107
parallel-blas-omp1	par_	1	0	ytbsv	UTU/x-1	256	5	3.5860	3.5333
parallel-blas-omp1	par_	1	0	ytbsv	UTU/x-1	512	5	0.0420	0.0428
parallel-blas-omp1	par_	1	0	ytbsv	UTU/x-1	1024	5	0.0196	0.0196
parallel-blas-omp1	par_	1	0	ytbsv	UCN	128	5	2.9225	2.9015
parallel-blas-omp1	par_	1	0	ytbsv	UCN	256	5	2.8185	2.6928
parallel-blas-omp1	par_	1	0	ytbsv	UCN	512	5	0.0511	0.0519
parallel-blas-omp1	par_	1	0	ytbsv	UCN	1024	5	0.0196	0.0196
parallel-blas-omp1	par_	1	0	ytbsv	UCN/x2	128	5	2.9526	2.9242
parallel-blas-omp1	par_	1	0	ytbsv	UCN/x2	256	5	2.8504	2.8201
parallel-blas-omp1	par_	1	0	ytbsv	UCN/x2	512	5	0.0518	0.0515
parallel-blas-omp1	par_	1	0	ytbsv	UCN/x2	1024	5	0.0195	0.0197
parallel-blas-omp1	par_	1	0	ytbsv	UCN/x-1	128	5	2.9541	2.9213
parallel-blas-omp1	par_	1	0	ytbsv	UCN/x-1	256	5	2.8489	2.8241
parallel-blas-omp1	par_	1	0	ytbsv	UCN/x-1	512	5	0.0469	0.0510
parallel-blas-omp1	par_	1	0	ytbsv	UCN/x-1	1024	5	0.0193	0.0197
parallel-blas-omp1	par_	1	0	ytbsv	UCU	128	5	3.3049	3.2959
parallel-blas-omp1	par_	1	0	ytbsv	UCU	256	5	3.2036	3.1992
parallel-blas-omp1	par_	1	0	ytbsv	UCU	512	5	0.0424	0.0425
parallel-blas-omp1	par_	1	0	ytbsv	UCU	1024	5	0.0196	0.0196
parallel-blas-omp1	par_	1	0	ytbsv	UCU/x2	128	5	3.3323	3.3162
parallel-blas-omp1	par_	1	0	ytbsv	UCU/x2	256	5	3.2149	3.2050
parallel-blas-omp1	par_	1	0	ytbsv	UCU/x2	512	5	0.0427	0.0426
parallel-blas-omp1	par_	1	0	ytbsv	UCU/x2	1024	5	0.0196	0.0196
parallel-blas-omp1	par_	1	0	ytbsv	UCU/x-1	128	5	3.3369	3.3180
parallel-blas-omp1	par_	1	0	ytbsv	UCU/x-1	256	5	3.2234	3.0752
parallel-blas-omp1	par_	1	0	ytbsv	UCU/x-1	512	5	0.0425	0.0424
parallel-blas-omp1	par_	1	0	ytbsv	UCU/x-1	1024	5	0.0196	0.0194
parallel-blas-omp1	par_	1	0	ytbsv	LNN	128	5	2.0737	2.0662
parallel-blas-omp1	par_	1	0	ytbsv	LNN	256	5	2.0147	1.9576
parallel-blas-omp1	par_	1	0	ytbsv	LNN	512	5	0.0505	0.0518
parallel-blas-omp1	par_	1	0	ytbsv	LNN	1024	5	0.0192	0.0198
parallel-blas-omp1	par_	1	0	ytbsv	LNN/x2	128	5	2.1773	2.1801
parallel-blas-omp1	par_	1	0	ytbsv	LNN/x2	256	5	2.1162	2.1190
parallel-blas-omp1	par_	1	0	ytbsv	LNN/x2	512	5	0.0518	0.0517
parallel-blas-omp1	par_	1	0	ytbsv	LNN/x2	1024	5	0.0198	0.0198
parallel-blas-omp1	par_	1	0	ytbsv	LNN/x-1	128	5	2.1760	2.1793
parallel-blas-omp1	par_	1	0	ytbsv	LNN/x-1	256	5	2.1154	2.1202
parallel-blas-omp1	par_	1	0	ytbsv	LNN/x-1	512	5	0.0513	0.0517
parallel-blas-omp1	par_	1	0	ytbsv	LNN/x-1	1024	5	0.0198	0.0197
parallel-blas-omp1	par_	1	0	ytbsv	LNU	128	5	2.2421	2.2324
parallel-blas-omp1	par_	1	0	ytbsv	LNU	256	5	2.1733	2.1630
parallel-blas-omp1	par_	1	0	ytbsv	LNU	512	5	0.0441	0.0438
parallel-blas-omp1	par_	1	0	ytbsv	LNU	1024	5	0.0194	0.0197
parallel-blas-omp1	par_	1	0	ytbsv	LNU/x2	128	5	2.3656	2.3509
parallel-blas-omp1	par_	1	0	ytbsv	LNU/x2	256	5	2.2927	2.2793
parallel-blas-omp1	par_	1	0	ytbsv	LNU/x2	512	5	0.0442	0.0435
parallel-blas-omp1	par_	1	0	ytbsv	LNU/x2	1024	5	0.0198	0.0198
parallel-blas-omp1	par_	1	0	ytbsv	LNU/x-1	128	5	2.3663	2.3527
parallel-blas-omp1	par_	1	0	ytbsv	LNU/x-1	256	5	1.0133	1.6144
parallel-blas-omp1	par_	1	0	ytbsv	LNU/x-1	512	5	0.0436	0.0442
parallel-blas-omp1	par_	1	0	ytbsv	LNU/x-1	1024	5	0.0194	0.0195
parallel-blas-omp1	par_	1	0	ytbsv	LTN	128	5	3.0220	3.0070
parallel-blas-omp1	par_	1	0	ytbsv	LTN	256	5	2.8407	2.8362
parallel-blas-omp1	par_	1	0	ytbsv	LTN	512	5	0.0549	0.0547
parallel-blas-omp1	par_	1	0	ytbsv	LTN	1024	5	0.0187	0.0187
parallel-blas-omp1	par_	1	0	ytbsv	LTN/x2	128	5	2.9464	2.8411
parallel-blas-omp1	par_	1	0	ytbsv	LTN/x2	256	5	2.7344	2.6451
parallel-blas-omp1	par_	1	0	ytbsv	LTN/x2	512	5	0.0547	0.0550
parallel-blas-omp1	par_	1	0	ytbsv	LTN/x2	1024	5	0.0199	0.0200
parallel-blas-omp1	par_	1	0	ytbsv	LTN/x-1	128	5	3.1580	3.0385
parallel-blas-omp1	par_	1	0	ytbsv	LTN/x-1	256	5	2.9484	2.8505
parallel-blas-omp1	par_	1	0	ytbsv	LTN/x-1	512	5	0.0514	0.0526
parallel-blas-omp1	par_	1	0	ytbsv	LTN/x-1	1024	5	0.0195	0.0200
parallel-blas-omp1	par_	1	0	ytbsv	LTU	128	5	3.5963	3.5571
parallel-blas-omp1	par_	1	0	ytbsv	LTU	256	5	3.4452	3.3808
parallel-blas-omp1	par_	1	0	ytbsv	LTU	512	5	0.0464	0.0462
parallel-blas-omp1	par_	1	0	ytbsv	LTU	1024	5	0.0198	0.0198
parallel-blas-omp1	par_	1	0	ytbsv	LTU/x2	128	5	3.6073	3.4801
parallel-blas-omp1	par_	1	0	ytbsv	LTU/x2	256	5	3.3627	3.2683
parallel-blas-omp1	par_	1	0	ytbsv	LTU/x2	512	5	0.0463	0.0461
parallel-blas-omp1	par_	1	0	ytbsv	LTU/x2	1024	5	0.0194	0.0198
parallel-blas-omp1	par_	1	0	ytbsv	LTU/x-1	128	5	3.6206	3.4855
parallel-blas-omp1	par_	1	0	ytbsv	LTU/x-1	256	5	3.3602	3.2404
parallel-blas-omp1	par_	1	0	ytbsv	LTU/x-1	512	5	0.0463	0.0461
parallel-blas-omp1	par_	1	0	ytbsv	LTU/x-1	1024	5	0.0198	0.0198
parallel-blas-omp1	par_	1	0	ytbsv	LCN	128	5	2.8894	2.9059
parallel-blas-omp1	par_	1	0	ytbsv	LCN	256	5	2.7108	2.7172
parallel-blas-omp1	par_	1	0	ytbsv	LCN	512	5	0.0547	0.0549
parallel-blas-omp1	par_	1	0	ytbsv	LCN	1024	5	0.0193	0.0192
parallel-blas-omp1	par_	1	0	ytbsv	LCN/x2	128	5	2.9239	2.9187
parallel-blas-omp1	par_	1	0	ytbsv	LCN/x2	256	5	2.7282	2.7250
parallel-blas-omp1	par_	1	0	ytbsv	LCN/x2	512	5	0.0525	0.0525
parallel-blas-omp1	par_	1	0	ytbsv	LCN/x2	1024	5	0.0200	0.0199
parallel-blas-omp1	par_	1	0	ytbsv	LCN/x-1	128	5	2.9275	2.9225
parallel-blas-omp1	par_	1	0	ytbsv	LCN/x-1	256	5	2.7380	2.7376
parallel-blas-omp1	par_	1	0	ytbsv	LCN/x-1	512	5	0.0547	0.0547
parallel-blas-omp1	par_	1	0	ytbsv	LCN/x-1	1024	5	0.0199	0.0199
parallel-blas-omp1	par_	1	0	ytbsv	LCU	128	5	3.3092	3.2847
parallel-blas-omp1	par_	1	0	ytbsv	LCU	256	5	3.1294	3.1074
parallel-blas-omp1	par_	1	0	ytbsv	LCU	512	5	0.0459	0.0458
parallel-blas-omp1	par_	1	0	ytbsv	LCU	1024	5	0.0199	0.0198
parallel-blas-omp1	par_	1	0	ytbsv	LCU/x2	128	5	3.3335	3.2589
parallel-blas-omp1	par_	1	0	ytbsv	LCU/x2	256	5	3.1362	3.0593
parallel-blas-omp1	par_	1	0	ytbsv	LCU/x2	512	5	0.0461	0.0457
