target	routine	key	size	iters	overlay_GFs	migrated_GFs	ratio
multifloats	whbmv	L	256	20	0.3438	0.1594	2.156
multifloats	whbmv	L	512	20	0.3453	0.1608	2.147
multifloats	whbmv	L	1024	20	0.3279	0.1586	2.068
multifloats	whemm	LU	64	10	1.8811	0.1579	11.914
multifloats	whemm	LU	128	10	2.0934	0.1531	13.673
multifloats	whemm	LU	256	10	2.1018	0.1610	13.055
multifloats	whemm	LU	512	10	2.1765	0.1616	13.471
multifloats	whemm	LL	64	10	1.9297	0.1589	12.140
multifloats	whemm	LL	128	10	2.1250	0.1618	13.136
multifloats	whemm	LL	256	10	2.0319	0.1616	12.574
multifloats	whemm	LL	512	10	2.1990	0.1622	13.559
multifloats	whemm	RU	64	10	0.9672	0.1634	5.919
multifloats	whemm	RU	128	10	1.3097	0.1646	7.956
multifloats	whemm	RU	256	10	1.6516	0.1640	10.073
multifloats	whemm	RU	512	10	1.8786	0.1642	11.438
multifloats	whemm	RL	64	10	0.9807	0.1629	6.021
multifloats	whemm	RL	128	10	1.3100	0.1645	7.961
multifloats	whemm	RL	256	10	1.6538	0.1642	10.070
multifloats	whemm	RL	512	10	1.9116	0.1642	11.643
multifloats	whemv	U	128	20	1.6529	0.1551	10.658
multifloats	whemv	U	256	20	1.9952	0.1611	12.386
multifloats	whemv	U	512	20	2.3141	0.1668	13.875
multifloats	whemv	U	1024	20	2.3872	0.1581	15.097
multifloats	whemv	L	128	20	1.7871	0.1637	10.919
multifloats	whemv	L	256	20	2.1819	0.1644	13.272
multifloats	whemv	L	512	20	2.4459	0.1648	14.838
multifloats	whemv	L	1024	20	2.3557	0.1675	14.061
multifloats	wher	U	128	20	0.3287	0.1449	2.268
multifloats	wher	U	256	20	0.3417	0.1515	2.255
multifloats	wher	U	512	20	0.3265	0.1572	2.077
multifloats	wher	U	1024	20	0.3117	0.1551	2.010
multifloats	wher	L	128	20	0.3227	0.1499	2.153
multifloats	wher	L	256	20	0.3468	0.1557	2.227
multifloats	wher	L	512	20	0.3248	0.1564	2.077
multifloats	wher	L	1024	20	0.3101	0.1558	1.991
multifloats	wherk	UN	64	10	1.3002	0.1566	8.302
multifloats	wherk	UN	128	10	1.6782	0.1632	10.281
multifloats	wherk	UN	256	10	1.8137	0.1509	12.015
multifloats	wherk	UN	512	10	1.8559	0.1570	11.818
multifloats	wherk	UC	64	10	1.3897	0.1552	8.956
multifloats	wherk	UC	128	10	1.7287	0.1597	10.825
multifloats	wherk	UC	256	10	1.8924	0.1592	11.884
multifloats	wherk	UC	512	10	2.0794	0.1617	12.858
multifloats	wherk	LN	64	10	1.4241	0.1583	8.994
multifloats	wherk	LN	128	10	1.7373	0.1637	10.615
multifloats	wherk	LN	256	10	1.9187	0.1655	11.595
multifloats	wherk	LN	512	10	2.0730	0.1664	12.455
multifloats	wherk	LC	64	10	1.3625	0.1548	8.802
multifloats	wherk	LC	128	10	1.6905	0.1597	10.587
multifloats	wherk	LC	256	10	1.9185	0.1619	11.852
multifloats	wherk	LC	512	10	2.0726	0.1618	12.810
multifloats	whpmv	U	128	20	0.3446	0.1449	2.379
multifloats	whpmv	U	256	20	0.3620	0.1509	2.398
multifloats	whpmv	U	512	20	0.3759	0.1559	2.411
multifloats	whpmv	U	1024	20	0.3736	0.1565	2.387
multifloats	whpmv	L	128	20	0.3604	0.1522	2.368
multifloats	whpmv	L	256	20	0.3499	0.1496	2.339
multifloats	whpmv	L	512	20	0.3655	0.1562	2.340
multifloats	whpmv	L	1024	20	0.3628	0.1564	2.320
multifloats	whpr	U	128	20	0.3508	0.1494	2.347
multifloats	whpr	U	256	20	0.3610	0.1557	2.319
multifloats	whpr	U	512	20	0.3671	0.1652	2.223
multifloats	whpr	U	1024	20	0.3538	0.1626	2.176
multifloats	whpr	L	128	20	0.3522	0.1563	2.253
multifloats	whpr	L	256	20	0.3536	0.1586	2.230
multifloats	whpr	L	512	20	0.3513	0.1582	2.221
multifloats	whpr	L	1024	20	0.3325	0.1614	2.061
multifloats	wmrot	-	64	200	2.3873	0.0798	29.929
multifloats	wmrot	-	128	200	2.3419	0.0804	29.124
multifloats	wmrot	-	256	200	2.1647	0.0814	26.581
multifloats	wmrot	-	512	200	1.8360	0.0819	22.421
multifloats	wmrot	-	1024	200	1.9649	0.0833	23.590
multifloats	wmrot	-	2048	200	1.8351	0.0828	22.152
multifloats	wmrot	-	4096	200	1.7867	0.0840	21.276
multifloats	wmrot	-	16384	200	1.7120	0.0823	20.812
multifloats	wmrot	-	65536	200	1.7847	0.0838	21.285
multifloats	wmscal	-	64	200	4.4024	0.1642	26.808
multifloats	wmscal	-	128	200	4.3684	0.1768	24.704
multifloats	wmscal	-	256	200	4.3915	0.1825	24.064
multifloats	wmscal	-	512	200	4.3011	0.1872	22.974
multifloats	wmscal	-	1024	200	3.2876	0.1850	17.772
multifloats	wmscal	-	2048	200	3.3825	0.1868	18.105
multifloats	wmscal	-	4096	200	3.0574	0.1966	15.554
multifloats	wmscal	-	16384	200	2.5917	0.1919	13.504
multifloats	wmscal	-	65536	200	2.7510	0.1951	14.098
multifloats	wrotg	-	100000	100000	0.0922	0.0108	8.500
multifloats	wscal	-	64	200	2.2490	0.1620	13.883
multifloats	wscal	-	128	200	2.2647	0.1762	12.854
multifloats	wscal	-	256	200	2.2850	0.1825	12.520
multifloats	wscal	-	512	200	2.0658	0.1858	11.116
multifloats	wscal	-	1024	200	1.8471	0.1844	10.019
multifloats	wscal	-	2048	200	1.7252	0.1929	8.942
multifloats	wscal	-	4096	200	1.8416	0.2001	9.202
multifloats	wscal	-	16384	200	1.7907	0.1966	9.111
multifloats	wscal	-	65536	200	1.8039	0.1967	9.171
multifloats	wswap	-	64	200	142.3952	34.4057	4.139
multifloats	wswap	-	128	200	137.8544	50.1638	2.748
multifloats	wswap	-	256	200	136.6330	64.5993	2.115
multifloats	wswap	-	512	200	78.3464	55.5239	1.411
multifloats	wswap	-	1024	200	68.1634	46.7267	1.459
multifloats	wswap	-	2048	200	55.5173	48.0563	1.155
multifloats	wswap	-	4096	200	45.0686	39.9999	1.127
multifloats	wswap	-	16384	200	38.0939	38.1913	0.997
multifloats	wswap	-	65536	200	37.0407	35.1006	1.055
multifloats	wsymm	LU	64	10	1.9341	0.1611	12.006
multifloats	wsymm	LU	128	10	2.1022	0.1691	12.430
multifloats	wsymm	LU	256	10	2.1241	0.1690	12.573
multifloats	wsymm	LU	512	10	2.2061	0.1695	13.017
multifloats	wsymm	LL	64	10	1.9515	0.1669	11.689
multifloats	wsymm	LL	128	10	2.1202	0.1700	12.474
multifloats	wsymm	LL	256	10	2.1963	0.1696	12.952
multifloats	wsymm	LL	512	10	2.1555	0.1702	12.663
multifloats	wsymm	RU	64	10	0.9674	0.1666	5.806
multifloats	wsymm	RU	128	10	1.3339	0.1698	7.854
multifloats	wsymm	RU	256	10	1.6522	0.1693	9.762
multifloats	wsymm	RU	512	10	1.9331	0.1695	11.406
multifloats	wsymm	RL	64	10	0.9555	0.1680	5.686
multifloats	wsymm	RL	128	10	1.3076	0.1593	8.208
multifloats	wsymm	RL	256	10	1.6267	0.1694	9.605
multifloats	wsymm	RL	512	10	1.8775	0.1694	11.084
multifloats	wsyrk	UN	64	10	1.2575	0.1603	7.845
multifloats	wsyrk	UN	128	10	1.6356	0.1674	9.772
multifloats	wsyrk	UN	256	10	1.8889	0.1695	11.144
multifloats	wsyrk	UN	512	10	2.0717	0.1695	12.221
multifloats	wsyrk	UT	64	10	1.3618	0.1640	8.305
multifloats	wsyrk	UT	128	10	1.6760	0.1681	9.973
multifloats	wsyrk	UT	256	10	1.8631	0.1676	11.115
multifloats	wsyrk	UT	512	10	2.0187	0.1695	11.907
multifloats	wsyrk	LN	64	10	1.2696	0.1637	7.754
multifloats	wsyrk	LN	128	10	1.6786	0.1676	10.016
multifloats	wsyrk	LN	256	10	1.8533	0.1676	11.056
multifloats	wsyrk	LN	512	10	1.9840	0.1700	11.670
multifloats	wsyrk	LT	64	10	1.3578	0.1642	8.269
multifloats	wsyrk	LT	128	10	1.6999	0.1670	10.176
multifloats	wsyrk	LT	256	10	1.9261	0.1666	11.561
multifloats	wsyrk	LT	512	10	2.0449	0.1687	12.122
multifloats	wtbmv	UNN	128	20	0.3282	0.1683	1.950
multifloats	wtbmv	UNN	256	20	0.3092	0.1627	1.900
multifloats	wtbmv	UNN	512	20	0.3148	0.1660	1.896
multifloats	wtbmv	UNN	1024	20	0.3244	0.1710	1.897
multifloats	wtbmv	UTN	128	20	0.3470	0.1799	1.928
multifloats	wtbmv	UTN	256	20	0.3356	0.1731	1.939
multifloats	wtbmv	UTN	512	20	0.3298	0.1716	1.921
multifloats	wtbmv	UTN	1024	20	0.3197	0.1676	1.908
multifloats	wtbmv	UCN	128	20	0.3907	0.1681	2.324
multifloats	wtbmv	UCN	256	20	0.3766	0.1602	2.350
multifloats	wtbmv	UCN	512	20	0.3696	0.1606	2.301
multifloats	wtbmv	UCN	1024	20	0.3655	0.1595	2.292
multifloats	wtbmv	LNN	128	20	0.3940	0.1762	2.236
multifloats	wtbmv	LNN	256	20	0.3818	0.1706	2.238
multifloats	wtbmv	LNN	512	20	0.3746	0.1710	2.191
multifloats	wtbmv	LNN	1024	20	0.3791	0.1717	2.208
multifloats	wtbmv	LTN	128	20	0.3908	0.1792	2.180
multifloats	wtbmv	LTN	256	20	0.3784	0.1688	2.242
multifloats	wtbmv	LTN	512	20	0.3720	0.1726	2.155
multifloats	wtbmv	LTN	1024	20	0.3643	0.1716	2.123
multifloats	wtbmv	LCN	128	20	0.3935	0.1693	2.324
multifloats	wtbmv	LCN	256	20	0.3743	0.1643	2.278
multifloats	wtbmv	LCN	512	20	0.3733	0.1640	2.277
multifloats	wtbmv	LCN	1024	20	0.3698	0.1629	2.271
multifloats	wtbsv	UNN	128	20	0.7394	0.2765	2.674
multifloats	wtbsv	UNN	256	20	1.0250	0.3012	3.403
multifloats	wtbsv	UNN	512	20	1.0573	0.3148	3.359
multifloats	wtbsv	UNN	1024	20	1.1062	0.3100	3.568
multifloats	wtbsv	UTN	128	20	0.8389	0.2749	3.052
multifloats	wtbsv	UTN	256	20	0.9442	0.3064	3.081
multifloats	wtbsv	UTN	512	20	1.1300	0.3112	3.632
multifloats	wtbsv	UTN	1024	20	1.1884	0.3363	3.534
multifloats	wtbsv	UCN	128	20	0.9372	0.2735	3.427
multifloats	wtbsv	UCN	256	20	1.1357	0.2978	3.814
multifloats	wtbsv	UCN	512	20	1.2568	0.3100	4.054
multifloats	wtbsv	UCN	1024	20	1.3025	0.3126	4.167
multifloats	wtbsv	LNN	128	20	0.8605	0.2957	2.911
multifloats	wtbsv	LNN	256	20	1.0096	0.3154	3.201
multifloats	wtbsv	LNN	512	20	1.0982	0.3268	3.361
multifloats	wtbsv	LNN	1024	20	1.1482	0.3324	3.455
multifloats	wtbsv	LTN	128	20	0.9116	0.2865	3.182
multifloats	wtbsv	LTN	256	20	1.1174	0.2522	4.431
multifloats	wtbsv	LTN	512	20	1.2059	0.3244	3.718
multifloats	wtbsv	LTN	1024	20	1.2898	0.3335	3.868
multifloats	wtbsv	LCN	128	20	0.9116	0.2711	3.362
multifloats	wtbsv	LCN	256	20	1.1364	0.2988	3.804
multifloats	wtbsv	LCN	512	20	1.2265	0.3094	3.965
multifloats	wtbsv	LCN	1024	20	1.3159	0.3144	4.185
multifloats	wtpmv	UNN	128	20	0.2967	0.1581	1.877
multifloats	wtpmv	UNN	256	20	0.3075	0.1652	1.861
multifloats	wtpmv	UNN	512	20	0.2260	0.1480	1.527
multifloats	wtpmv	UNN	1024	20	0.3194	0.1713	1.865
multifloats	wtpmv	UTN	128	20	0.3377	0.1716	1.968
multifloats	wtpmv	UTN	256	20	0.3297	0.1690	1.951
multifloats	wtpmv	UTN	512	20	0.3427	0.1709	2.005
multifloats	wtpmv	UTN	1024	20	0.3398	0.1701	1.998
multifloats	wtpmv	UCN	128	20	0.3695	0.1639	2.255
multifloats	wtpmv	UCN	256	20	0.3692	0.1614	2.287
multifloats	wtpmv	UCN	512	20	0.3698	0.1630	2.268
multifloats	wtpmv	UCN	1024	20	0.3640	0.1635	2.226
multifloats	wtpmv	LNN	128	20	0.3774	0.1714	2.202
multifloats	wtpmv	LNN	256	20	0.3814	0.1682	2.267
multifloats	wtpmv	LNN	512	20	0.3808	0.1698	2.243
multifloats	wtpmv	LNN	1024	20	0.3744	0.1706	2.195
multifloats	wtpmv	LTN	128	20	0.3748	0.1659	2.259
multifloats	wtpmv	LTN	256	20	0.3734	0.1676	2.227
multifloats	wtpmv	LTN	512	20	0.3739	0.1728	2.163
multifloats	wtpmv	LTN	1024	20	0.3656	0.1714	2.133
multifloats	wtpmv	LCN	128	20	0.3796	0.1586	2.392
multifloats	wtpmv	LCN	256	20	0.3769	0.1615	2.333
multifloats	wtpmv	LCN	512	20	0.3780	0.1645	2.297
multifloats	wtpmv	LCN	1024	20	0.3703	0.1645	2.250
multifloats	wtpsv	UNN	128	20	0.6679	0.2536	2.634
multifloats	wtpsv	UNN	256	20	0.9369	0.3115	3.008
multifloats	wtpsv	UNN	512	20	1.3710	0.3619	3.788
multifloats	wtpsv	UNN	1024	20	1.5300	0.3903	3.920
multifloats	wtpsv	UTN	128	20	0.7242	0.2725	2.658
multifloats	wtpsv	UTN	256	20	0.9823	0.3301	2.975
multifloats	wtpsv	UTN	512	20	1.2480	0.3737	3.340
multifloats	wtpsv	UTN	1024	20	1.3565	0.3908	3.471
multifloats	wtpsv	UCN	128	20	0.8015	0.2520	3.181
multifloats	wtpsv	UCN	256	20	1.1238	0.3140	3.579
multifloats	wtpsv	UCN	512	20	1.4064	0.3502	4.016
multifloats	wtpsv	UCN	1024	20	1.5018	0.3685	4.075
multifloats	wtpsv	LNN	128	20	0.7368	0.2651	2.779
multifloats	wtpsv	LNN	256	20	1.1730	0.3382	3.468
multifloats	wtpsv	LNN	512	20	1.5494	0.3758	4.123
multifloats	wtpsv	LNN	1024	20	1.5851	0.3908	4.056
multifloats	wtpsv	LTN	128	20	0.8232	0.2785	2.956
multifloats	wtpsv	LTN	256	20	1.1140	0.3317	3.358
multifloats	wtpsv	LTN	512	20	1.3491	0.3669	3.677
multifloats	wtpsv	LTN	1024	20	1.5013	0.3935	3.816
multifloats	wtpsv	LCN	128	20	0.8281	0.2665	3.107
multifloats	wtpsv	LCN	256	20	1.1689	0.3185	3.670
multifloats	wtpsv	LCN	512	20	1.4838	0.3484	4.259
multifloats	wtpsv	LCN	1024	20	1.5938	0.3698	4.310
multifloats	wtrmm	LUNN	64	10	2.5741	0.1656	15.544
multifloats	wtrmm	LUNN	128	10	2.5336	0.1517	16.706
multifloats	wtrmm	LUNN	256	10	2.3380	0.1704	13.723
multifloats	wtrmm	LUNN	512	10	2.3225	0.1695	13.705
multifloats	wtrmm	LUTN	64	10	2.7354	0.1656	16.518
multifloats	wtrmm	LUTN	128	10	2.6083	0.1673	15.588
multifloats	wtrmm	LUTN	256	10	2.3598	0.1670	14.132
multifloats	wtrmm	LUTN	512	10	2.1782	0.1691	12.883
multifloats	wtrmm	LUCN	64	10	2.6483	0.1602	16.535
multifloats	wtrmm	LUCN	128	10	2.5509	0.1620	15.743
multifloats	wtrmm	LUCN	256	10	2.3572	0.1626	14.498
multifloats	wtrmm	LUCN	512	10	2.2127	0.1623	13.633
multifloats	wtrmm	LLNN	64	10	2.5204	0.1687	14.942
multifloats	wtrmm	LLNN	128	10	2.5117	0.1702	14.755
multifloats	wtrmm	LLNN	256	10	2.4121	0.1714	14.074
multifloats	wtrmm	LLNN	512	10	2.2421	0.1707	13.134
multifloats	wtrmm	LLTN	64	10	2.7051	0.1668	16.216
multifloats	wtrmm	LLTN	128	10	2.6074	0.1689	15.438
multifloats	wtrmm	LLTN	256	10	2.3806	0.1674	14.222
multifloats	wtrmm	LLTN	512	10	2.2124	0.1697	13.036
multifloats	wtrmm	LLCN	64	10	2.6685	0.1598	16.698
multifloats	wtrmm	LLCN	128	10	2.4743	0.1617	15.300
multifloats	wtrmm	LLCN	256	10	2.4265	0.1621	14.973
multifloats	wtrmm	LLCN	512	10	2.2435	0.1625	13.805
multifloats	wtrmm	RUNN	64	10	1.0044	0.1700	5.910
multifloats	wtrmm	RUNN	128	10	1.3999	0.1704	8.215
multifloats	wtrmm	RUNN	256	10	1.7102	0.1714	9.976
multifloats	wtrmm	RUNN	512	10	1.8886	0.1702	11.095
multifloats	wtrmm	RUTN	64	10	0.9317	0.1699	5.485
multifloats	wtrmm	RUTN	128	10	1.2977	0.1673	7.759
multifloats	wtrmm	RUTN	256	10	1.6840	0.1703	9.890
multifloats	wtrmm	RUTN	512	10	1.8673	0.1692	11.037
multifloats	wtrmm	RUCN	64	10	0.9283	0.1678	5.533
multifloats	wtrmm	RUCN	128	10	1.3385	0.1676	7.986
multifloats	wtrmm	RUCN	256	10	1.6710	0.1674	9.984
multifloats	wtrmm	RUCN	512	10	1.9184	0.1682	11.405
multifloats	wtrmm	RLNN	64	10	0.9906	0.1687	5.873
multifloats	wtrmm	RLNN	128	10	1.4101	0.1713	8.230
multifloats	wtrmm	RLNN	256	10	1.5505	0.1689	9.182
multifloats	wtrmm	RLNN	512	10	1.8609	0.1709	10.890
multifloats	wtrmm	RLTN	64	10	0.9251	0.1688	5.480
multifloats	wtrmm	RLTN	128	10	1.3405	0.1698	7.895
multifloats	wtrmm	RLTN	256	10	1.6605	0.1706	9.734
multifloats	wtrmm	RLTN	512	10	1.8502	0.1698	10.895
multifloats	wtrmm	RLCN	64	10	0.5001	0.1418	3.528
multifloats	wtrmm	RLCN	128	10	1.2612	0.1682	7.499
multifloats	wtrmm	RLCN	256	10	1.6665	0.1692	9.852
multifloats	wtrmm	RLCN	512	10	1.8922	0.1682	11.253
multifloats	wtrmv	UNN	128	20	0.3498	0.1598	2.189
multifloats	wtrmv	UNN	256	20	0.3627	0.1667	2.175
multifloats	wtrmv	UNN	512	20	0.3735	0.1712	2.182
multifloats	wtrmv	UNN	1024	20	0.3738	0.1714	2.181
multifloats	wtrmv	UTN	128	20	0.3710	0.1707	2.174
multifloats	wtrmv	UTN	256	20	0.3785	0.1679	2.254
multifloats	wtrmv	UTN	512	20	0.3773	0.1688	2.235
multifloats	wtrmv	UTN	1024	20	0.3734	0.1519	2.458
multifloats	wtrmv	UCN	128	20	0.3415	0.1544	2.212
multifloats	wtrmv	UCN	256	20	0.3432	0.1524	2.252
multifloats	wtrmv	UCN	512	20	0.3495	0.1607	2.176
multifloats	wtrmv	UCN	1024	20	0.3622	0.1622	2.233
multifloats	wtrmv	LNN	128	20	0.3309	0.1669	1.983
multifloats	wtrmv	LNN	256	20	0.3457	0.1692	2.043
multifloats	wtrmv	LNN	512	20	0.3309	0.1698	1.949
multifloats	wtrmv	LNN	1024	20	0.3293	0.1695	1.943
multifloats	wtrmv	LTN	128	20	0.3821	0.1653	2.312
multifloats	wtrmv	LTN	256	20	0.3824	0.1674	2.284
multifloats	wtrmv	LTN	512	20	0.3826	0.1710	2.237
multifloats	wtrmv	LTN	1024	20	0.3724	0.1693	2.200
multifloats	wtrmv	LCN	128	20	0.3266	0.1595	2.047
multifloats	wtrmv	LCN	256	20	0.3301	0.1619	2.038
multifloats	wtrmv	LCN	512	20	0.3322	0.1658	2.004
multifloats	wtrmv	LCN	1024	20	0.3253	0.1639	1.985
multifloats	wtrsm	LUNN	64	10	0.4559	0.1928	2.365
multifloats	wtrsm	LUNN	128	10	2.2339	0.2693	8.294
multifloats	wtrsm	LUNN	256	10	2.1718	0.3253	6.676
multifloats	wtrsm	LUNN	512	10	2.1963	0.3685	5.960
multifloats	wtrsm	LUTN	64	10	0.5159	0.1993	2.588
multifloats	wtrsm	LUTN	128	10	2.3591	0.2652	8.896
multifloats	wtrsm	LUTN	256	10	2.2875	0.3157	7.246
multifloats	wtrsm	LUTN	512	10	2.1752	0.3646	5.965
multifloats	wtrsm	LUCN	64	10	0.5055	0.1927	2.622
multifloats	wtrsm	LUCN	128	10	2.3041	0.2528	9.114
multifloats	wtrsm	LUCN	256	10	2.2686	0.3058	7.418
multifloats	wtrsm	LUCN	512	10	2.1716	0.3503	6.199
multifloats	wtrsm	LLNN	64	10	0.5196	0.2078	2.501
multifloats	wtrsm	LLNN	128	10	2.3780	0.2697	8.818
multifloats	wtrsm	LLNN	256	10	2.2923	0.3156	7.263
multifloats	wtrsm	LLNN	512	10	2.2522	0.3668	6.141
multifloats	wtrsm	LLTN	64	10	0.6359	0.2293	2.773
multifloats	wtrsm	LLTN	128	10	2.3357	0.2803	8.332
multifloats	wtrsm	LLTN	256	10	2.2582	0.3431	6.582
multifloats	wtrsm	LLTN	512	10	2.2407	0.3745	5.983
multifloats	wtrsm	LLCN	64	10	0.6284	0.2185	2.876
multifloats	wtrsm	LLCN	128	10	2.2366	0.2651	8.438
multifloats	wtrsm	LLCN	256	10	2.3090	0.3237	7.133
multifloats	wtrsm	LLCN	512	10	2.2241	0.3528	6.304
multifloats	wtrsm	RUNN	64	10	1.9774	0.2117	9.339
multifloats	wtrsm	RUNN	128	10	1.5198	0.2749	5.529
multifloats	wtrsm	RUNN	256	10	1.3754	0.3293	4.177
multifloats	wtrsm	RUNN	512	10	1.3606	0.3734	3.644
multifloats	wtrsm	RUTN	64	10	1.9227	0.2070	9.290
multifloats	wtrsm	RUTN	128	10	1.9353	0.2824	6.853
multifloats	wtrsm	RUTN	256	10	1.9441	0.3352	5.800
multifloats	wtrsm	RUTN	512	10	1.9452	0.3728	5.218
multifloats	wtrsm	RUCN	64	10	1.9065	0.2060	9.254
multifloats	wtrsm	RUCN	128	10	1.9238	0.2827	6.806
multifloats	wtrsm	RUCN	256	10	1.9246	0.3245	5.931
multifloats	wtrsm	RUCN	512	10	1.9303	0.3685	5.239
multifloats	wtrsm	RLNN	64	10	1.9750	0.2447	8.069
multifloats	wtrsm	RLNN	128	10	1.5484	0.2917	5.307
multifloats	wtrsm	RLNN	256	10	1.4105	0.3541	3.983
multifloats	wtrsm	RLNN	512	10	1.3684	0.3794	3.607
multifloats	wtrsm	RLTN	64	10	1.9235	0.2238	8.596
multifloats	wtrsm	RLTN	128	10	1.9368	0.2839	6.823
multifloats	wtrsm	RLTN	256	10	1.9381	0.3243	5.977
multifloats	wtrsm	RLTN	512	10	1.9414	0.3739	5.192
multifloats	wtrsm	RLCN	64	10	1.9138	0.2229	8.585
multifloats	wtrsm	RLCN	128	10	1.9161	0.2838	6.751
multifloats	wtrsm	RLCN	256	10	1.9305	0.3329	5.799
multifloats	wtrsm	RLCN	512	10	1.8993	0.3748	5.068
multifloats	wtrsv	UNN	128	20	1.6638	0.2605	6.386
multifloats	wtrsv	UNN	256	20	1.8332	0.3123	5.870
multifloats	wtrsv	UNN	512	20	2.1001	0.3692	5.688
multifloats	wtrsv	UNN	1024	20	2.0196	0.3898	5.182
multifloats	wtrsv	UTN	128	20	1.9637	0.2711	7.243
multifloats	wtrsv	UTN	256	20	2.2951	0.3265	7.030
multifloats	wtrsv	UTN	512	20	2.4018	0.3699	6.492
multifloats	wtrsv	UTN	1024	20	2.1163	0.3852	5.494
multifloats	wtrsv	UCN	128	20	1.8916	0.2573	7.352
multifloats	wtrsv	UCN	256	20	2.1921	0.3068	7.145
multifloats	wtrsv	UCN	512	20	2.3550	0.3480	6.768
multifloats	wtrsv	UCN	1024	20	2.0642	0.3621	5.701
multifloats	wtrsv	LNN	128	20	1.8881	0.2700	6.994
multifloats	wtrsv	LNN	256	20	2.1872	0.3206	6.822
multifloats	wtrsv	LNN	512	20	2.3353	0.3723	6.273
multifloats	wtrsv	LNN	1024	20	2.0346	0.3905	5.211
multifloats	wtrsv	LTN	128	20	1.7073	0.2338	7.301
multifloats	wtrsv	LTN	256	20	2.2382	0.3210	6.973
multifloats	wtrsv	LTN	512	20	2.4523	0.3577	6.856
multifloats	wtrsv	LTN	1024	20	2.0977	0.3813	5.501
multifloats	wtrsv	LCN	128	20	1.9195	0.2423	7.921
multifloats	wtrsv	LCN	256	20	2.2216	0.3173	7.002
multifloats	wtrsv	LCN	512	20	2.3972	0.3425	7.000
multifloats	wtrsv	LCN	1024	20	2.0496	0.3628	5.650
kind16	xgemm	NN	64	3	0.0562	0.0550	1.023
kind16	xgemm	NN	128	3	0.0539	0.0533	1.010
kind16	xgemm	NN	256	3	0.0557	0.0586	0.950
kind16	xgemm	TN	64	3	0.0624	0.0623	1.002
kind16	xgemm	TN	128	3	0.0633	0.0635	0.997
kind16	xgemm	TN	256	3	0.0633	0.0639	0.990
kind16	xgemm	NT	64	3	0.0595	0.0588	1.011
kind16	xgemm	NT	128	3	0.0569	0.0590	0.965
kind16	xgemm	NT	256	3	0.0610	0.0605	1.009
kind16	xgemm	TT	64	3	0.0619	0.0621	0.996
kind16	xgemm	TT	128	3	0.0602	0.0604	0.997
kind16	xgemm	TT	256	3	0.0600	0.0603	0.994
kind16	xgemm	CN	64	3	0.0628	0.0626	1.003
kind16	xgemm	CN	128	3	0.0616	0.0636	0.968
kind16	xgemm	CN	256	3	0.0640	0.0629	1.017
kind16	xgemm	NC	64	3	0.0583	0.0577	1.010
kind16	xgemm	NC	128	3	0.0604	0.0592	1.020
kind16	xgemm	NC	256	3	0.0613	0.0609	1.007
kind16	xhemm	LU	64	3	0.0600	0.0598	1.002
kind16	xhemm	LU	128	3	0.0610	0.0576	1.059
kind16	xhemm	LU	256	3	0.0614	0.0625	0.983
kind16	xhemm	LL	64	3	0.0597	0.0600	0.995
kind16	xhemm	LL	128	3	0.0606	0.0621	0.977
kind16	xhemm	LL	256	3	0.0612	0.0632	0.968
kind16	xhemm	RU	64	3	0.0606	0.0605	1.002
kind16	xhemm	RU	128	3	0.0618	0.0598	1.033
kind16	xhemm	RU	256	3	0.0631	0.0629	1.003
kind16	xhemm	RL	64	3	0.0603	0.0604	0.998
kind16	xhemm	RL	128	3	0.0621	0.0619	1.004
kind16	xhemm	RL	256	3	0.0626	0.0632	0.991
kind16	xsymm	LU	64	3	0.0594	0.0594	0.999
kind16	xsymm	LU	128	3	0.0600	0.0609	0.985
kind16	xsymm	LU	256	3	0.0609	0.0617	0.986
kind16	xsymm	LL	64	3	0.0595	0.0596	1.000
kind16	xsymm	LL	128	3	0.0604	0.0610	0.991
kind16	xsymm	LL	256	3	0.0613	0.0621	0.987
kind16	xsymm	RU	64	3	0.0595	0.0593	1.004
kind16	xsymm	RU	128	3	0.0563	0.0604	0.932
kind16	xsymm	RU	256	3	0.0612	0.0610	1.004
kind16	xsymm	RL	64	3	0.0593	0.0595	0.997
kind16	xsymm	RL	128	3	0.0605	0.0607	0.997
kind16	xsymm	RL	256	3	0.0616	0.0611	1.009
kind16	xtrmm	LUNN	64	3	0.0568	0.0574	0.989
kind16	xtrmm	LUNN	128	3	0.0593	0.0596	0.996
kind16	xtrmm	LUNN	256	3	0.0604	0.0594	1.017
kind16	xtrmm	LUTN	64	3	0.0624	0.0619	1.007
kind16	xtrmm	LUTN	128	3	0.0556	0.0623	0.892
kind16	xtrmm	LUTN	256	3	0.0639	0.0634	1.008
kind16	xtrmm	LUCN	64	3	0.0622	0.0624	0.996
kind16	xtrmm	LUCN	128	3	0.0629	0.0632	0.995
kind16	xtrmm	LUCN	256	3	0.0640	0.0634	1.010
kind16	xtrmm	LLNN	64	3	0.0579	0.0572	1.012
kind16	xtrmm	LLNN	128	3	0.0592	0.0596	0.993
kind16	xtrmm	LLNN	256	3	0.0601	0.0607	0.990
kind16	xtrmm	LLTN	64	3	0.0623	0.0619	1.006
kind16	xtrmm	LLTN	128	3	0.0630	0.0630	0.999
kind16	xtrmm	LLTN	256	3	0.0638	0.0635	1.005
kind16	xtrmm	LLCN	64	3	0.0621	0.0622	0.998
