target	routine	key	size	iters	parallel_blas_GFs	migrated_GFs	ratio
kind16	qtbmv	UNU	256	200	0.0698	0.0698	1.000
kind16	qtbmv	UNU	512	200	0.0667	0.0674	0.990
kind16	qtbmv	UNU	1024	200	0.0665	0.0663	1.002
kind16	qtbmv	UNU/x2	128	200	0.0761	0.0760	1.001
kind16	qtbmv	UNU/x2	256	200	0.0698	0.0691	1.011
kind16	qtbmv	UNU/x2	512	200	0.0669	0.0662	1.010
kind16	qtbmv	UNU/x2	1024	200	0.0664	0.0656	1.011
kind16	qtbmv	UNU/x-1	128	200	0.0760	0.0755	1.007
kind16	qtbmv	UNU/x-1	256	200	0.0692	0.0688	1.005
kind16	qtbmv	UNU/x-1	512	200	0.0667	0.0644	1.036
kind16	qtbmv	UNU/x-1	1024	200	0.0655	0.0660	0.992
kind16	qtbmv	UTN	128	200	0.0739	0.0734	1.007
kind16	qtbmv	UTN	256	200	0.0677	0.0674	1.004
kind16	qtbmv	UTN	512	200	0.0650	0.0652	0.996
kind16	qtbmv	UTN	1024	200	0.0644	0.0640	1.006
kind16	qtbmv	UTN/x2	128	200	0.0717	0.0730	0.983
kind16	qtbmv	UTN/x2	256	200	0.0659	0.0667	0.987
kind16	qtbmv	UTN/x2	512	200	0.0630	0.0636	0.991
kind16	qtbmv	UTN/x2	1024	200	0.0631	0.0639	0.987
kind16	qtbmv	UTN/x-1	128	200	0.0733	0.0727	1.007
kind16	qtbmv	UTN/x-1	256	200	0.0675	0.0670	1.008
kind16	qtbmv	UTN/x-1	512	200	0.0651	0.0650	1.001
kind16	qtbmv	UTN/x-1	1024	200	0.0638	0.0636	1.003
kind16	qtbmv	UTU	128	200	0.0762	0.0753	1.012
kind16	qtbmv	UTU	256	200	0.0689	0.0697	0.989
kind16	qtbmv	UTU	512	200	0.0667	0.0666	1.001
kind16	qtbmv	UTU	1024	200	0.0660	0.0662	0.996
kind16	qtbmv	UTU/x2	128	200	0.0756	0.0751	1.006
kind16	qtbmv	UTU/x2	256	200	0.0650	0.0686	0.948
kind16	qtbmv	UTU/x2	512	200	0.0660	0.0667	0.989
kind16	qtbmv	UTU/x2	1024	200	0.0660	0.0660	1.001
kind16	qtbmv	UTU/x-1	128	200	0.0756	0.0754	1.002
kind16	qtbmv	UTU/x-1	256	200	0.0697	0.0693	1.006
kind16	qtbmv	UTU/x-1	512	200	0.0670	0.0658	1.018
kind16	qtbmv	UTU/x-1	1024	200	0.0656	0.0652	1.006
kind16	qtbmv	LNN	128	200	0.0723	0.0722	1.001
kind16	qtbmv	LNN	256	200	0.0667	0.0666	1.001
kind16	qtbmv	LNN	512	200	0.0649	0.0648	1.002
kind16	qtbmv	LNN	1024	200	0.0636	0.0642	0.991
kind16	qtbmv	LNN/x2	128	200	0.0720	0.0723	0.996
kind16	qtbmv	LNN/x2	256	200	0.0664	0.0664	1.000
kind16	qtbmv	LNN/x2	512	200	0.0636	0.0640	0.995
kind16	qtbmv	LNN/x2	1024	200	0.0636	0.0639	0.995
kind16	qtbmv	LNN/x-1	128	200	0.0734	0.0725	1.012
kind16	qtbmv	LNN/x-1	256	200	0.0657	0.0674	0.975
kind16	qtbmv	LNN/x-1	512	200	0.0646	0.0651	0.993
kind16	qtbmv	LNN/x-1	1024	200	0.0641	0.0633	1.012
kind16	qtbmv	LNU	128	200	0.0718	0.0740	0.970
kind16	qtbmv	LNU	256	200	0.0686	0.0689	0.996
kind16	qtbmv	LNU	512	200	0.0667	0.0670	0.995
kind16	qtbmv	LNU	1024	200	0.0653	0.0661	0.989
kind16	qtbmv	LNU/x2	128	200	0.0740	0.0741	0.999
kind16	qtbmv	LNU/x2	256	200	0.0686	0.0677	1.014
kind16	qtbmv	LNU/x2	512	200	0.0658	0.0656	1.003
kind16	qtbmv	LNU/x2	1024	200	0.0654	0.0653	1.000
kind16	qtbmv	LNU/x-1	128	200	0.0742	0.0750	0.990
kind16	qtbmv	LNU/x-1	256	200	0.0692	0.0659	1.050
kind16	qtbmv	LNU/x-1	512	200	0.0670	0.0651	1.030
kind16	qtbmv	LNU/x-1	1024	200	0.0659	0.0660	0.999
kind16	qtbmv	LTN	128	200	0.0730	0.0731	0.998
kind16	qtbmv	LTN	256	200	0.0674	0.0675	0.999
kind16	qtbmv	LTN	512	200	0.0649	0.0649	1.000
kind16	qtbmv	LTN	1024	200	0.0643	0.0638	1.007
kind16	qtbmv	LTN/x2	128	200	0.0726	0.0728	0.998
kind16	qtbmv	LTN/x2	256	200	0.0664	0.0664	1.000
kind16	qtbmv	LTN/x2	512	200	0.0643	0.0648	0.992
kind16	qtbmv	LTN/x2	1024	200	0.0620	0.0641	0.967
kind16	qtbmv	LTN/x-1	128	200	0.0730	0.0734	0.994
kind16	qtbmv	LTN/x-1	256	200	0.0666	0.0675	0.987
kind16	qtbmv	LTN/x-1	512	200	0.0643	0.0652	0.987
kind16	qtbmv	LTN/x-1	1024	200	0.0639	0.0641	0.996
kind16	qtbmv	LTU	128	200	0.0755	0.0756	1.000
kind16	qtbmv	LTU	256	200	0.0675	0.0664	1.017
kind16	qtbmv	LTU	512	200	0.0650	0.0657	0.990
kind16	qtbmv	LTU	1024	200	0.0660	0.0659	1.001
kind16	qtbmv	LTU/x2	128	200	0.0749	0.0739	1.014
kind16	qtbmv	LTU/x2	256	200	0.0653	0.0691	0.945
kind16	qtbmv	LTU/x2	512	200	0.0663	0.0665	0.996
kind16	qtbmv	LTU/x2	1024	200	0.0646	0.0651	0.993
kind16	qtbmv	LTU/x-1	128	200	0.0741	0.0756	0.980
kind16	qtbmv	LTU/x-1	256	200	0.0688	0.0693	0.992
kind16	qtbmv	LTU/x-1	512	200	0.0667	0.0672	0.992
kind16	qtbmv	LTU/x-1	1024	200	0.0650	0.0659	0.986
kind16	qtbsv	UNN	128	200	0.0515	0.0524	0.983
kind16	qtbsv	UNN	256	200	0.0520	0.0505	1.029
kind16	qtbsv	UNN	512	200	0.0501	0.0497	1.007
kind16	qtbsv	UNN	1024	200	0.0675	0.0679	0.994
kind16	qtbsv	UNN/x2	128	200	0.0551	0.0549	1.003
kind16	qtbsv	UNN/x2	256	200	0.0528	0.0526	1.004
kind16	qtbsv	UNN/x2	512	200	0.0511	0.0494	1.033
kind16	qtbsv	UNN/x2	1024	200	0.0665	0.0674	0.987
kind16	qtbsv	UNN/x-1	128	200	0.0550	0.0549	1.002
kind16	qtbsv	UNN/x-1	256	200	0.0523	0.0525	0.996
kind16	qtbsv	UNN/x-1	512	200	0.0506	0.0505	1.002
kind16	qtbsv	UNN/x-1	1024	200	0.0680	0.0678	1.002
kind16	qtbsv	UNU	128	200	0.0579	0.0574	1.009
kind16	qtbsv	UNU	256	200	0.0546	0.0553	0.987
kind16	qtbsv	UNU	512	200	0.0548	0.0555	0.988
kind16	qtbsv	UNU	1024	200	0.0724	0.0728	0.995
kind16	qtbsv	UNU/x2	128	200	0.0589	0.0592	0.995
kind16	qtbsv	UNU/x2	256	200	0.0548	0.0553	0.991
kind16	qtbsv	UNU/x2	512	200	0.0559	0.0557	1.003
kind16	qtbsv	UNU/x2	1024	200	0.0725	0.0731	0.992
kind16	qtbsv	UNU/x-1	128	200	0.0587	0.0589	0.996
kind16	qtbsv	UNU/x-1	256	200	0.0555	0.0560	0.991
kind16	qtbsv	UNU/x-1	512	200	0.0551	0.0559	0.986
kind16	qtbsv	UNU/x-1	1024	200	0.0728	0.0724	1.006
kind16	qtbsv	UTN	128	200	0.0553	0.0548	1.009
kind16	qtbsv	UTN	256	200	0.0521	0.0519	1.005
kind16	qtbsv	UTN	512	200	0.0512	0.0510	1.004
kind16	qtbsv	UTN	1024	200	0.0668	0.0665	1.005
kind16	qtbsv	UTN/x2	128	200	0.0553	0.0545	1.016
kind16	qtbsv	UTN/x2	256	200	0.0530	0.0522	1.016
kind16	qtbsv	UTN/x2	512	200	0.0510	0.0502	1.014
kind16	qtbsv	UTN/x2	1024	200	0.0666	0.0664	1.003
kind16	qtbsv	UTN/x-1	128	200	0.0550	0.0535	1.028
kind16	qtbsv	UTN/x-1	256	200	0.0531	0.0523	1.014
kind16	qtbsv	UTN/x-1	512	200	0.0510	0.0501	1.017
kind16	qtbsv	UTN/x-1	1024	200	0.0667	0.0656	1.017
kind16	qtbsv	UTU	128	200	0.0595	0.0567	1.049
kind16	qtbsv	UTU	256	200	0.0555	0.0556	0.998
kind16	qtbsv	UTU	512	200	0.0563	0.0560	1.006
kind16	qtbsv	UTU	1024	200	0.0729	0.0728	1.001
kind16	qtbsv	UTU/x2	128	200	0.0588	0.0577	1.020
kind16	qtbsv	UTU/x2	256	200	0.0555	0.0540	1.028
kind16	qtbsv	UTU/x2	512	200	0.0556	0.0543	1.022
kind16	qtbsv	UTU/x2	1024	200	0.0718	0.0710	1.011
kind16	qtbsv	UTU/x-1	128	200	0.0584	0.0576	1.014
kind16	qtbsv	UTU/x-1	256	200	0.0532	0.0541	0.983
kind16	qtbsv	UTU/x-1	512	200	0.0552	0.0547	1.009
kind16	qtbsv	UTU/x-1	1024	200	0.0719	0.0708	1.016
kind16	qtbsv	LNN	128	200	0.0540	0.0549	0.983
kind16	qtbsv	LNN	256	200	0.0518	0.0524	0.988
kind16	qtbsv	LNN	512	200	0.0513	0.0517	0.992
kind16	qtbsv	LNN	1024	200	0.0667	0.0672	0.993
kind16	qtbsv	LNN/x2	128	200	0.0548	0.0550	0.995
kind16	qtbsv	LNN/x2	256	200	0.0509	0.0528	0.964
kind16	qtbsv	LNN/x2	512	200	0.0507	0.0515	0.985
kind16	qtbsv	LNN/x2	1024	200	0.0673	0.0677	0.994
kind16	qtbsv	LNN/x-1	128	200	0.0538	0.0552	0.975
kind16	qtbsv	LNN/x-1	256	200	0.0527	0.0527	0.999
kind16	qtbsv	LNN/x-1	512	200	0.0516	0.0519	0.994
kind16	qtbsv	LNN/x-1	1024	200	0.0670	0.0672	0.997
kind16	qtbsv	LNU	128	200	0.0577	0.0581	0.993
kind16	qtbsv	LNU	256	200	0.0551	0.0555	0.992
kind16	qtbsv	LNU	512	200	0.0562	0.0555	1.013
kind16	qtbsv	LNU	1024	200	0.0708	0.0725	0.976
kind16	qtbsv	LNU/x2	128	200	0.0584	0.0579	1.009
kind16	qtbsv	LNU/x2	256	200	0.0553	0.0545	1.015
kind16	qtbsv	LNU/x2	512	200	0.0566	0.0566	0.999
kind16	qtbsv	LNU/x2	1024	200	0.0724	0.0718	1.007
kind16	qtbsv	LNU/x-1	128	200	0.0592	0.0566	1.046
kind16	qtbsv	LNU/x-1	256	200	0.0552	0.0550	1.004
kind16	qtbsv	LNU/x-1	512	200	0.0566	0.0568	0.996
kind16	qtbsv	LNU/x-1	1024	200	0.0689	0.0699	0.987
kind16	qtbsv	LTN	128	200	0.0517	0.0518	0.998
kind16	qtbsv	LTN	256	200	0.0504	0.0522	0.964
kind16	qtbsv	LTN	512	200	0.0515	0.0515	0.999
kind16	qtbsv	LTN	1024	200	0.0666	0.0666	0.999
kind16	qtbsv	LTN/x2	128	200	0.0503	0.0531	0.947
kind16	qtbsv	LTN/x2	256	200	0.0528	0.0510	1.035
kind16	qtbsv	LTN/x2	512	200	0.0515	0.0512	1.005
kind16	qtbsv	LTN/x2	1024	200	0.0664	0.0664	1.000
kind16	qtbsv	LTN/x-1	128	200	0.0498	0.0543	0.916
kind16	qtbsv	LTN/x-1	256	200	0.0521	0.0520	1.002
kind16	qtbsv	LTN/x-1	512	200	0.0515	0.0515	1.002
kind16	qtbsv	LTN/x-1	1024	200	0.0663	0.0665	0.997
kind16	qtbsv	LTU	128	200	0.0585	0.0586	0.998
kind16	qtbsv	LTU	256	200	0.0548	0.0549	0.999
kind16	qtbsv	LTU	512	200	0.0560	0.0563	0.995
kind16	qtbsv	LTU	1024	200	0.0711	0.0714	0.996
kind16	qtbsv	LTU/x2	128	200	0.0538	0.0570	0.944
kind16	qtbsv	LTU/x2	256	200	0.0544	0.0530	1.027
kind16	qtbsv	LTU/x2	512	200	0.0554	0.0560	0.990
kind16	qtbsv	LTU/x2	1024	200	0.0714	0.0717	0.996
kind16	qtbsv	LTU/x-1	128	200	0.0587	0.0585	1.003
kind16	qtbsv	LTU/x-1	256	200	0.0551	0.0553	0.996
kind16	qtbsv	LTU/x-1	512	200	0.0561	0.0564	0.993
kind16	qtbsv	LTU/x-1	1024	200	0.0707	0.0707	1.001
kind16	qtpmv	UNN	128	200	0.0661	0.0671	0.985
kind16	qtpmv	UNN	256	200	0.0691	0.0695	0.995
kind16	qtpmv	UNN	512	200	0.0693	0.0696	0.996
kind16	qtpmv	UNN	1024	200	0.0705	0.0712	0.990
kind16	qtpmv	UNN/x2	128	200	0.0677	0.0684	0.989
kind16	qtpmv	UNN/x2	256	200	0.0691	0.0678	1.020
kind16	qtpmv	UNN/x2	512	200	0.0695	0.0695	1.001
kind16	qtpmv	UNN/x2	1024	200	0.0710	0.0711	0.999
kind16	qtpmv	UNN/x-1	128	200	0.0668	0.0678	0.986
kind16	qtpmv	UNN/x-1	256	200	0.0687	0.0685	1.002
kind16	qtpmv	UNN/x-1	512	200	0.0697	0.0695	1.004
kind16	qtpmv	UNN/x-1	1024	200	0.0707	0.0707	0.999
kind16	qtpmv	UNU	128	200	0.0688	0.0668	1.029
kind16	qtpmv	UNU	256	200	0.0698	0.0697	1.001
kind16	qtpmv	UNU	512	200	0.0695	0.0701	0.991
kind16	qtpmv	UNU	1024	200	0.0711	0.0713	0.996
kind16	qtpmv	UNU/x2	128	200	0.0690	0.0687	1.004
kind16	qtpmv	UNU/x2	256	200	0.0688	0.0684	1.006
kind16	qtpmv	UNU/x2	512	200	0.0696	0.0696	1.000
kind16	qtpmv	UNU/x2	1024	200	0.0708	0.0710	0.997
kind16	qtpmv	UNU/x-1	128	200	0.0683	0.0684	0.999
kind16	qtpmv	UNU/x-1	256	200	0.0687	0.0689	0.996
kind16	qtpmv	UNU/x-1	512	200	0.0701	0.0695	1.008
kind16	qtpmv	UNU/x-1	1024	200	0.0711	0.0711	1.001
kind16	qtpmv	UTN	128	200	0.0639	0.0642	0.995
kind16	qtpmv	UTN	256	200	0.0639	0.0636	1.004
kind16	qtpmv	UTN	512	200	0.0646	0.0638	1.012
kind16	qtpmv	UTN	1024	200	0.0652	0.0645	1.010
kind16	qtpmv	UTN/x2	128	200	0.0646	0.0636	1.016
kind16	qtpmv	UTN/x2	256	200	0.0641	0.0637	1.005
kind16	qtpmv	UTN/x2	512	200	0.0641	0.0628	1.021
kind16	qtpmv	UTN/x2	1024	200	0.0652	0.0649	1.005
kind16	qtpmv	UTN/x-1	128	200	0.0646	0.0625	1.034
kind16	qtpmv	UTN/x-1	256	200	0.0648	0.0648	1.000
kind16	qtpmv	UTN/x-1	512	200	0.0644	0.0641	1.005
kind16	qtpmv	UTN/x-1	1024	200	0.0651	0.0650	1.001
kind16	qtpmv	UTU	128	200	0.0655	0.0621	1.055
kind16	qtpmv	UTU	256	200	0.0639	0.0637	1.003
kind16	qtpmv	UTU	512	200	0.0647	0.0639	1.013
kind16	qtpmv	UTU	1024	200	0.0653	0.0647	1.008
kind16	qtpmv	UTU/x2	128	200	0.0648	0.0643	1.008
kind16	qtpmv	UTU/x2	256	200	0.0635	0.0636	0.998
kind16	qtpmv	UTU/x2	512	200	0.0641	0.0641	1.001
kind16	qtpmv	UTU/x2	1024	200	0.0653	0.0648	1.007
kind16	qtpmv	UTU/x-1	128	200	0.0654	0.0652	1.004
kind16	qtpmv	UTU/x-1	256	200	0.0651	0.0649	1.003
kind16	qtpmv	UTU/x-1	512	200	0.0647	0.0638	1.013
kind16	qtrmv	UNN	128	200	0.0651	0.0666	0.979
kind16	qtrmv	UNN	256	200	0.0692	0.0695	0.996
kind16	qtrmv	UNN	512	200	0.0699	0.0697	1.003
kind16	qtrmv	UNN	1024	200	0.0703	0.0709	0.991
kind16	qtrmv	UNN/x2	128	200	0.0686	0.0683	1.004
kind16	qtrmv	UNN/x2	256	200	0.0694	0.0672	1.032
kind16	qtrmv	UNN/x2	512	200	0.0700	0.0697	1.005
kind16	qtrmv	UNN/x2	1024	200	0.0711	0.0710	1.001
kind16	qtrmv	UNN/x-1	128	200	0.0676	0.0676	1.000
kind16	qtrmv	UNN/x-1	256	200	0.0690	0.0688	1.002
kind16	qtrmv	UNN/x-1	512	200	0.0702	0.0701	1.003
kind16	qtrmv	UNN/x-1	1024	200	0.0707	0.0705	1.004
kind16	qtrmv	UNU	128	200	0.0675	0.0687	0.982
kind16	qtrmv	UNU	256	200	0.0691	0.0698	0.989
kind16	qtrmv	UNU	512	200	0.0695	0.0702	0.991
kind16	qtrmv	UNU	1024	200	0.0706	0.0710	0.995
kind16	qtrmv	UNU/x2	128	200	0.0692	0.0687	1.008
kind16	qtrmv	UNU/x2	256	200	0.0697	0.0688	1.014
kind16	qtrmv	UNU/x2	512	200	0.0701	0.0693	1.012
kind16	qtrmv	UNU/x2	1024	200	0.0709	0.0709	0.999
kind16	qtrmv	UNU/x-1	128	200	0.0686	0.0684	1.002
kind16	qtrmv	UNU/x-1	256	200	0.0691	0.0690	1.002
kind16	qtrmv	UNU/x-1	512	200	0.0703	0.0701	1.002
kind16	qtrmv	UNU/x-1	1024	200	0.0706	0.0707	1.000
kind16	qtrmv	UTN	128	200	0.0648	0.0650	0.997
kind16	qtrmv	UTN	256	200	0.0641	0.0646	0.993
kind16	qtrmv	UTN	512	200	0.0642	0.0647	0.992
kind16	qtrmv	UTN	1024	200	0.0645	0.0648	0.995
kind16	qtrmv	UTN/x2	128	200	0.0645	0.0645	0.999
kind16	qtrmv	UTN/x2	256	200	0.0637	0.0642	0.993
kind16	qtrmv	UTN/x2	512	200	0.0638	0.0629	1.013
kind16	qtrmv	UTN/x2	1024	200	0.0640	0.0650	0.985
kind16	qtrmv	UTN/x-1	128	200	0.0646	0.0649	0.995
kind16	qtrmv	UTN/x-1	256	200	0.0646	0.0653	0.990
kind16	qtrmv	UTN/x-1	512	200	0.0641	0.0645	0.993
kind16	qtrmv	UTN/x-1	1024	200	0.0645	0.0647	0.998
kind16	qtrmv	UTU	128	200	0.0655	0.0651	1.006
kind16	qtrmv	UTU	256	200	0.0647	0.0647	1.000
kind16	qtrmv	UTU	512	200	0.0644	0.0650	0.992
kind16	qtrmv	UTU	1024	200	0.0648	0.0648	1.001
kind16	qtrmv	UTU/x2	128	200	0.0650	0.0651	0.997
kind16	qtrmv	UTU/x2	256	200	0.0643	0.0646	0.995
kind16	qtrmv	UTU/x2	512	200	0.0641	0.0645	0.993
kind16	qtrmv	UTU/x2	1024	200	0.0647	0.0651	0.994
kind16	qtrmv	UTU/x-1	128	200	0.0652	0.0651	1.002
kind16	qtrmv	UTU/x-1	256	200	0.0653	0.0653	1.000
kind16	qtrmv	UTU/x-1	512	200	0.0641	0.0641	1.000
kind16	qxasum	-	64	200	0.0752	0.0867	0.867
kind16	qxasum	-	128	200	0.0788	0.0831	0.948
kind16	qxasum	-	256	200	0.0815	0.0782	1.043
kind16	qxasum	-	512	200	0.0781	0.0739	1.057
kind16	qxasum	-	1024	200	0.0754	0.0744	1.013
kind16	qxasum	-	2048	200	0.0719	0.0727	0.989
kind16	qxasum	-	4096	200	0.0740	0.0726	1.019
kind16	qxasum	-	16384	200	0.0724	0.0753	0.962
kind16	qxasum	-	65536	200	0.0747	0.0750	0.995
kind16	xaxpy	-	64	200	0.0816	0.0866	0.943
kind16	xaxpy	-	128	200	0.0827	0.0843	0.980
kind16	xaxpy	-	256	200	0.0844	0.0845	0.998
kind16	xaxpy	-	512	200	0.0842	0.0847	0.994
kind16	xaxpy	-	1024	200	0.0847	0.0814	1.041
kind16	xaxpy	-	2048	200	0.0803	0.0825	0.974
kind16	xaxpy	-	4096	200	0.0852	0.0864	0.987
kind16	xaxpy	-	16384	200	0.0859	0.0856	1.004
kind16	xaxpy	-	65536	200	0.0845	0.0826	1.022
kind16	xcopy	-	64	200	130.1980	82.7220	1.574
kind16	xcopy	-	128	200	132.6636	81.7281	1.623
kind16	xcopy	-	256	200	132.6533	89.0870	1.489
kind16	xcopy	-	512	200	48.3396	42.3168	1.142
kind16	xcopy	-	1024	200	57.7483	49.6519	1.163
kind16	xcopy	-	2048	200	52.7399	44.8911	1.175
kind16	xcopy	-	4096	200	42.7383	37.4914	1.140
kind16	xcopy	-	16384	200	34.1706	30.4393	1.123
kind16	xcopy	-	65536	200	33.8386	28.7309	1.178
kind16	xdotc	-	64	200	0.0593	0.0723	0.821
kind16	xdotc	-	128	200	0.0727	0.0733	0.992
kind16	xdotc	-	256	200	0.0716	0.0675	1.060
kind16	xdotc	-	512	200	0.0656	0.0655	1.000
kind16	xdotc	-	1024	200	0.0619	0.0631	0.981
kind16	xdotc	-	2048	200	0.0612	0.0623	0.982
kind16	xdotc	-	4096	200	0.0624	0.0644	0.968
kind16	xdotc	-	16384	200	0.0620	0.0646	0.960
kind16	xdotc	-	65536	200	0.0646	0.0638	1.012
kind16	xdotu	-	64	200	0.0762	0.0738	1.033
kind16	xdotu	-	128	200	0.0739	0.0727	1.017
kind16	xdotu	-	256	200	0.0670	0.0698	0.959
kind16	xdotu	-	512	200	0.0655	0.0661	0.990
kind16	xdotu	-	1024	200	0.0627	0.0618	1.015
kind16	xdotu	-	2048	200	0.0615	0.0628	0.979
kind16	xdotu	-	4096	200	0.0627	0.0625	1.004
kind16	xdotu	-	16384	200	0.0624	0.0645	0.968
kind16	xdotu	-	65536	200	0.0642	0.0646	0.995
kind16	xgbmv	N	128	200	0.0601	0.0589	1.021
kind16	xgbmv	N	256	200	0.0562	0.0566	0.994
kind16	xgbmv	N	512	200	0.0568	0.0568	0.999
kind16	xgbmv	N	1024	200	0.0562	0.0558	1.007
kind16	xgbmv	N/y2	128	200	0.0598	0.0600	0.997
kind16	xgbmv	N/y2	256	200	0.0573	0.0561	1.022
kind16	xgbmv	N/y2	512	200	0.0556	0.0555	1.002
kind16	xgbmv	N/y2	1024	200	0.0564	0.0565	0.999
kind16	xgbmv	N/y-1	128	200	0.0598	0.0593	1.008
kind16	xgbmv	N/y-1	256	200	0.0566	0.0576	0.982
kind16	xgbmv	N/y-1	512	200	0.0570	0.0570	1.000
kind16	xgbmv	N/y-1	1024	200	0.0564	0.0558	1.010
kind16	xgbmv	N/x2	128	200	0.0560	0.0570	0.984
kind16	xgbmv	N/x2	256	200	0.0562	0.0574	0.979
kind16	xgbmv	N/x2	512	200	0.0557	0.0569	0.978
kind16	xgbmv	N/x2	1024	200	0.0562	0.0560	1.004
kind16	xgbmv	N/x2/y2	128	200	0.0591	0.0578	1.022
kind16	xgbmv	N/x2/y2	256	200	0.0561	0.0543	1.032
kind16	xgbmv	N/x2/y2	512	200	0.0563	0.0566	0.995
kind16	xgbmv	N/x2/y2	1024	200	0.0559	0.0546	1.023
kind16	xgbmv	N/x2/y-1	128	200	0.0568	0.0568	1.000
kind16	xgbmv	N/x2/y-1	256	200	0.0547	0.0570	0.960
kind16	xgbmv	N/x2/y-1	512	200	0.0557	0.0569	0.979
kind16	xgbmv	N/x2/y-1	1024	200	0.0576	0.0579	0.994
kind16	xgbmv	N/x-1	128	200	0.0611	0.0609	1.004
kind16	xgbmv	N/x-1	256	200	0.0590	0.0595	0.992
kind16	xgbmv	N/x-1	512	200	0.0585	0.0584	1.002
kind16	xgbmv	N/x-1	1024	200	0.0577	0.0571	1.010
kind16	xgbmv	N/x-1/y2	128	200	0.0616	0.0613	1.005
kind16	xgbmv	N/x-1/y2	256	200	0.0598	0.0592	1.010
kind16	xgbmv	N/x-1/y2	512	200	0.0586	0.0582	1.007
kind16	xgbmv	N/x-1/y2	1024	200	0.0576	0.0581	0.991
kind16	xgbmv	N/x-1/y-1	128	200	0.0613	0.0610	1.006
kind16	xgbmv	N/x-1/y-1	256	200	0.0597	0.0594	1.005
kind16	xgbmv	N/x-1/y-1	512	200	0.0586	0.0584	1.003
kind16	xgbmv	N/x-1/y-1	1024	200	0.0577	0.0581	0.993
kind16	xgbmv	T	128	200	0.0636	0.0639	0.995
kind16	xgbmv	T	256	200	0.0622	0.0620	1.003
kind16	xgbmv	T	512	200	0.0608	0.0607	1.001
kind16	xgbmv	T	1024	200	0.0604	0.0604	1.001
kind16	xgbmv	T/y2	128	200	0.0616	0.0639	0.964
kind16	xgbmv	T/y2	256	200	0.0616	0.0606	1.016
kind16	xgbmv	T/y2	512	200	0.0605	0.0606	0.999
kind16	xgbmv	T/y2	1024	200	0.0604	0.0604	1.000
kind16	xgbmv	T/y-1	128	200	0.0642	0.0639	1.005
kind16	xgbmv	T/y-1	256	200	0.0620	0.0616	1.007
kind16	xgbmv	T/y-1	512	200	0.0608	0.0606	1.004
kind16	xgbmv	T/y-1	1024	200	0.0596	0.0599	0.995
kind16	xgbmv	T/x2	128	200	0.0638	0.0632	1.009
kind16	xgbmv	T/x2	256	200	0.0602	0.0609	0.988
kind16	xgbmv	T/x2	512	200	0.0605	0.0611	0.989
kind16	xgbmv	T/x2	1024	200	0.0605	0.0595	1.018
kind16	xgbmv	T/x2/y2	128	200	0.0638	0.0637	1.001
kind16	xgbmv	T/x2/y2	256	200	0.0615	0.0615	0.999
kind16	xgbmv	T/x2/y2	512	200	0.0609	0.0610	0.998
kind16	xgbmv	T/x2/y2	1024	200	0.0601	0.0605	0.994
kind16	xgbmv	T/x2/y-1	128	200	0.0638	0.0638	1.000
kind16	xgbmv	T/x2/y-1	256	200	0.0615	0.0614	1.001
kind16	xgbmv	T/x2/y-1	512	200	0.0607	0.0608	0.998
kind16	xgbmv	T/x2/y-1	1024	200	0.0604	0.0606	0.996
kind16	xgbmv	T/x-1	128	200	0.0643	0.0641	1.003
kind16	xgbmv	T/x-1	256	200	0.0621	0.0624	0.995
kind16	xgbmv	T/x-1	512	200	0.0607	0.0610	0.995
kind16	xgbmv	T/x-1	1024	200	0.0601	0.0605	0.993
kind16	xgbmv	T/x-1/y2	128	200	0.0644	0.0641	1.005
kind16	xgbmv	T/x-1/y2	256	200	0.0611	0.0622	0.983
kind16	xgbmv	T/x-1/y2	512	200	0.0609	0.0607	1.002
kind16	xgbmv	T/x-1/y2	1024	200	0.0605	0.0606	0.998
kind16	xgbmv	T/x-1/y-1	128	200	0.0642	0.0638	1.006
kind16	xgbmv	T/x-1/y-1	256	200	0.0623	0.0621	1.003
kind16	xgbmv	T/x-1/y-1	512	200	0.0609	0.0609	0.999
kind16	xgbmv	T/x-1/y-1	1024	200	0.0604	0.0607	0.995
kind16	xgbmv	C	128	200	0.0631	0.0633	0.997
kind16	xgbmv	C	256	200	0.0618	0.0621	0.995
kind16	xgbmv	C	512	200	0.0605	0.0611	0.991
kind16	xgbmv	C	1024	200	0.0603	0.0605	0.997
kind16	xgbmv	C/y2	128	200	0.0638	0.0644	0.992
kind16	xgbmv	C/y2	256	200	0.0620	0.0622	0.997
kind16	xgbmv	C/y2	512	200	0.0609	0.0610	0.997
kind16	xgbmv	C/y2	1024	200	0.0606	0.0605	1.002
kind16	xgbmv	C/y-1	128	200	0.0643	0.0643	1.000
kind16	xgbmv	C/y-1	256	200	0.0621	0.0621	1.000
kind16	xgbmv	C/y-1	512	200	0.0608	0.0609	0.998
kind16	xgbmv	C/y-1	1024	200	0.0605	0.0607	0.997
kind16	xgbmv	C/x2	128	200	0.0639	0.0636	1.006
kind16	xgbmv	C/x2	256	200	0.0616	0.0616	0.999
kind16	xgbmv	C/x2	512	200	0.0608	0.0611	0.996
kind16	xgbmv	C/x2	1024	200	0.0596	0.0607	0.983
kind16	xgbmv	C/x2/y2	128	200	0.0640	0.0639	1.002
kind16	xgbmv	C/x2/y2	256	200	0.0610	0.0614	0.993
kind16	xgbmv	C/x2/y2	512	200	0.0610	0.0610	0.999
kind16	xgbmv	C/x2/y2	1024	200	0.0602	0.0605	0.994
